Perturbaton	 Ratio_StepLength(%)	 StepLength_R(cm)	 StepLegnth_L(cm)	 Ratio_StancePhase(%)	 StancePhase_R(%)	 StancePhase_L(%)	 Ratio_SwingPhase(%)	 SwingPhase_R(%)	 SwingPhase_L(%)	 Ratio_DoubleLimbS(%)	 doublelimbS_R(%)	 doublelimbS_L(%)	 Cadence(step/min)	 RTO-LTO(s)	 LTO-RTO(s)	 L swing duration(s)	 R double limb duration(s)	 R swing duration(s)	 L double limb duration(s)	 R stance duration(s)	 L stance duration(s)	 
0.000000	 -3.812711	 532.212723	 552.686904	 -0.005737	 61.825409	 61.748953	 -0.018331	 38.174591	 38.251047	 -0.211444	 23.497197	 23.531021	 46.245605	 0.644545	 0.652273	 0.496364	 0.149091	 0.495909	 0.156364	 0.801364	 0.801364	 
0.000000	 -3.763757	 529.906641	 550.028595	 -0.139371	 61.604903	 61.682854	 0.169193	 38.395097	 38.317146	 -0.298047	 23.245844	 23.293867	 46.318817	 0.646087	 0.652174	 0.496957	 0.147826	 0.497826	 0.154348	 0.798261	 0.800000	 
0.000000	 -4.121447	 526.008736	 547.954405	 0.125446	 61.815863	 61.730788	 -0.255134	 38.184137	 38.269212	 0.075982	 23.571095	 23.521547	 46.864658	 0.639583	 0.644583	 0.489565	 0.147917	 0.490417	 0.154167	 0.790870	 0.792500	 
0.000000	 -3.448189	 534.986624	 553.529341	 -0.212658	 61.752769	 61.881651	 0.326687	 38.247231	 38.118349	 -0.002853	 23.635183	 23.629821	 46.027209	 0.647826	 0.655652	 0.496957	 0.151304	 0.498696	 0.156957	 0.805217	 0.806957	 
0.000000	 -2.370202	 535.215701	 547.973707	 0.051730	 61.834305	 61.793967	 -0.141268	 38.165695	 38.206033	 -0.137190	 23.597898	 23.590276	 46.385539	 0.646522	 0.650435	 0.495652	 0.151304	 0.495652	 0.154783	 0.801739	 0.801739	 
0.000000	 -3.240308	 531.880087	 549.312501	 -0.018430	 61.864293	 61.870356	 -0.006627	 38.135707	 38.129644	 -0.049511	 23.757567	 23.743540	 46.336137	 0.643913	 0.650870	 0.493478	 0.150000	 0.493478	 0.157391	 0.801304	 0.800870	 
0.000000	 -4.403176	 537.669483	 561.652496	 -0.296677	 61.811178	 61.987540	 0.431952	 38.188822	 38.012460	 -0.498275	 23.787824	 23.876318	 45.550766	 0.656522	 0.660870	 0.500870	 0.156087	 0.502174	 0.158696	 0.814348	 0.819545	 
0.000000	 -4.182871	 527.755046	 550.112550	 0.096107	 61.882779	 61.819735	 -0.180689	 38.117221	 38.180265	 0.201575	 23.729488	 23.672977	 46.472272	 0.641739	 0.649130	 0.492609	 0.148696	 0.492174	 0.156957	 0.799130	 0.797826	 
25.000000	 -4.885701	 517.322493	 532.304487	 -0.459275	 60.587075	 60.897747	 0.467459	 39.412925	 39.102253	 0.201615	 21.007512	 20.514326	 51.237173	 0.595520	 0.591280	 0.469120	 0.127200	 0.473600	 0.117680	 0.711200	 0.718480	 
25.000000	 -10.401406	 518.378203	 561.693481	 -0.398287	 60.199742	 60.470193	 0.430870	 39.800258	 39.529807	 1.132505	 20.546442	 19.983441	 46.222335	 0.649565	 0.652609	 0.520435	 0.130435	 0.524348	 0.128261	 0.780435	 0.783043	 
25.000000	 -9.419232	 516.104509	 566.035342	 2.048886	 60.719934	 59.436398	 -3.239586	 39.280066	 40.563602	 -0.212547	 19.872766	 19.927001	 45.829942	 0.666818	 0.644783	 0.534783	 0.127826	 0.513913	 0.130870	 0.795217	 0.772609	 
25.000000	 -8.688061	 519.289872	 565.881211	 0.375794	 60.534915	 60.302747	 -0.606663	 39.465085	 39.697253	 -0.276905	 20.770288	 20.767620	 45.964943	 0.656957	 0.651739	 0.519130	 0.136957	 0.516957	 0.134783	 0.790435	 0.788696	 
25.000000	 -6.133108	 527.316020	 560.183314	 0.398811	 60.130138	 59.874883	 -0.699776	 39.869862	 40.125117	 -0.670805	 20.029651	 20.109102	 45.705449	 0.666957	 0.644783	 0.526522	 0.140870	 0.521739	 0.123043	 0.789565	 0.785652	 
25.000000	 -8.580160	 519.360922	 565.520081	 -0.242816	 60.565400	 60.703897	 0.316804	 39.434600	 39.296103	 0.103320	 21.230666	 21.173654	 45.819293	 0.654783	 0.656522	 0.515217	 0.139565	 0.518261	 0.138261	 0.793478	 0.796087	 
25.000000	 -6.980655	 527.979559	 565.534943	 -0.525776	 60.237218	 60.543743	 0.732387	 39.762782	 39.456257	 -0.977163	 20.748459	 20.991164	 45.421889	 0.665652	 0.657826	 0.522174	 0.143478	 0.526087	 0.131739	 0.796522	 0.801304	 
25.000000	 -7.458130	 520.367389	 560.095557	 -0.187005	 60.300582	 60.405298	 0.233860	 39.699418	 39.594702	 0.252515	 20.802234	 20.713670	 45.969223	 0.652609	 0.650000	 0.515652	 0.136957	 0.516957	 0.133043	 0.787391	 0.786957	 
25.000000	 -7.444830	 524.363519	 563.961901	 -1.238230	 60.966605	 61.718445	 1.913284	 39.033395	 38.281555	 -0.398359	 22.661882	 22.709949	 45.776883	 0.649130	 0.662609	 0.502174	 0.147391	 0.511739	 0.150870	 0.799565	 0.810000	 
25.000000	 -6.401038	 523.451823	 557.705296	 -0.633604	 60.841028	 61.223617	 0.965869	 39.158972	 38.776383	 -0.003196	 22.076911	 22.045758	 46.045048	 0.653913	 0.649565	 0.505217	 0.148261	 0.510435	 0.139130	 0.793043	 0.797826	 
25.000000	 -7.426033	 525.326789	 565.689914	 -0.444218	 61.164227	 61.430866	 0.666471	 38.835773	 38.569134	 0.078400	 22.597034	 22.561120	 45.808697	 0.648696	 0.661739	 0.505217	 0.143043	 0.509130	 0.152609	 0.801304	 0.804783	 
25.000000	 -8.221396	 522.314267	 566.915932	 -0.611043	 61.446481	 61.818162	 0.948544	 38.553519	 38.181838	 -0.033394	 23.238110	 23.221261	 45.935242	 0.653182	 0.654091	 0.499091	 0.154091	 0.504545	 0.149545	 0.802727	 0.808182	 
25.000000	 -5.618098	 530.348543	 560.556658	 -0.414122	 61.452699	 61.697669	 0.597181	 38.547301	 38.302331	 -0.336793	 23.135967	 23.196535	 45.707249	 0.657826	 0.655652	 0.503043	 0.154783	 0.505652	 0.150000	 0.806957	 0.810435	 
