Perturbaton	 Ratio_StepLength(%)	 StepLength_R(cm)	 StepLegnth_L(cm)	 Ratio_StancePhase(%)	 StancePhase_R(%)	 StancePhase_L(%)	 Ratio_SwingPhase(%)	 SwingPhase_R(%)	 SwingPhase_L(%)	 Ratio_DoubleLimbS(%)	 doublelimbS_R(%)	 doublelimbS_L(%)	 Cadence(step/min)	 RTO-LTO(s)	 LTO-RTO(s)	 L swing duration(s)	 R double limb duration(s)	 R swing duration(s)	 L double limb duration(s)	 R stance duration(s)	 L stance duration(s)	 
0.000000	 -3.025374	 540.240398	 556.280478	 0.134747	 62.618948	 62.526130	 -0.286276	 37.381052	 37.473870	 -0.042141	 25.199752	 25.196298	 41.973498	 0.711500	 0.715000	 0.535000	 0.178000	 0.533000	 0.182000	 0.895500	 0.893000	 
0.000000	 -1.783969	 547.667386	 557.295724	 0.170744	 62.373078	 62.261082	 -0.321845	 37.626922	 37.738918	 -0.207950	 24.605825	 24.625183	 41.542964	 0.718000	 0.728500	 0.545500	 0.171500	 0.544000	 0.184500	 0.901000	 0.900000	 
0.000000	 -3.888070	 526.143463	 546.686669	 0.976522	 62.678036	 62.058450	 -1.694271	 37.321964	 37.941550	 -0.411454	 24.736918	 24.800532	 42.669666	 0.697727	 0.703182	 0.531818	 0.166818	 0.522273	 0.180909	 0.878636	 0.870000	 
0.000000	 -3.247066	 544.087086	 561.997242	 -0.302401	 62.085882	 62.267822	 0.454572	 37.914118	 37.732178	 0.150486	 24.399155	 24.304127	 41.511907	 0.714286	 0.730000	 0.544762	 0.169048	 0.548095	 0.181905	 0.897619	 0.899048	 
0.000000	 -2.493473	 543.543401	 557.074330	 -1.355363	 62.058349	 62.900638	 2.225153	 37.941651	 37.099362	 -0.317723	 24.945433	 25.006147	 41.589956	 0.710500	 0.732000	 0.535500	 0.176000	 0.547000	 0.185000	 0.895500	 0.908000	 
0.000000	 -3.734783	 541.075599	 561.228242	 -0.114816	 62.358940	 62.426276	 0.159481	 37.641060	 37.573724	 0.072191	 24.747047	 24.721128	 41.576554	 0.717619	 0.728095	 0.542857	 0.173810	 0.544762	 0.183333	 0.900000	 0.899500	 
0.000000	 -3.697941	 540.949768	 561.096282	 0.374186	 62.560967	 62.323703	 -0.647947	 37.439033	 37.676297	 0.212189	 24.887054	 24.818313	 41.612290	 0.716667	 0.726190	 0.543333	 0.172857	 0.540952	 0.185238	 0.902381	 0.899048	 
0.000000	 -2.804487	 540.695514	 555.777688	 0.052124	 62.454440	 62.418648	 -0.109820	 37.545560	 37.581352	 -0.363391	 24.869784	 24.937913	 41.800014	 0.711905	 0.722857	 0.539524	 0.173333	 0.538095	 0.184762	 0.896667	 0.896190	 
25.000000	 1.545602	 554.681123	 545.728326	 2.776764	 62.397613	 60.499074	 -4.641577	 37.602387	 39.500926	 0.462197	 22.500781	 22.331464	 41.619760	 0.728095	 0.712857	 0.575238	 0.154762	 0.545714	 0.167143	 0.897143	 0.867619	 
25.000000	 2.395086	 557.599402	 543.639035	 4.775980	 62.864221	 59.881258	 -7.719528	 37.135779	 40.118742	 0.075516	 22.695438	 22.623855	 41.298477	 0.748500	 0.705000	 0.585500	 0.161500	 0.538000	 0.167000	 0.915500	 0.866500	 
25.000000	 -2.842054	 538.106213	 553.354215	 1.974627	 61.796420	 60.452496	 -3.356009	 38.203580	 39.547504	 -0.418119	 22.240165	 22.309462	 41.790664	 0.726190	 0.713333	 0.569524	 0.157619	 0.549524	 0.166500	 0.889524	 0.870952	 
25.000000	 0.287925	 551.971991	 550.122628	 1.729076	 61.790777	 60.726399	 -2.768807	 38.209223	 39.273601	 -0.300118	 22.521195	 22.570138	 41.517802	 0.721905	 0.723333	 0.567619	 0.154286	 0.551429	 0.171905	 0.893333	 0.877619	 
25.000000	 -2.421795	 544.252632	 556.994728	 0.944519	 61.442592	 60.863340	 -1.496787	 38.557408	 39.136660	 -0.474768	 21.812850	 22.000965	 41.676853	 0.715714	 0.729048	 0.569048	 0.145238	 0.558500	 0.167619	 0.880476	 0.874286	 
25.000000	 -2.605305	 543.245941	 553.737646	 1.491832	 62.034425	 61.110319	 -2.429077	 37.965575	 38.889681	 -0.084578	 23.189785	 23.192961	 41.811440	 0.714286	 0.719524	 0.557619	 0.157143	 0.543810	 0.175714	 0.890952	 0.876667	 
25.000000	 -4.464708	 541.190976	 565.629272	 0.708363	 61.821691	 61.378686	 -1.181582	 38.178309	 38.621314	 -0.034685	 23.224748	 23.212879	 41.585591	 0.708500	 0.733500	 0.557000	 0.152000	 0.550500	 0.183000	 0.892500	 0.885500	 
25.000000	 -1.331415	 550.585857	 559.133418	 1.003268	 62.131931	 61.392205	 -1.700672	 37.868069	 38.607795	 0.312216	 23.686135	 23.375516	 41.486237	 0.722381	 0.725238	 0.558095	 0.162381	 0.549524	 0.175714	 0.897619	 0.887619	 
25.000000	 -3.392333	 541.235248	 558.433876	 1.870860	 62.151463	 60.992055	 -3.051074	 37.848537	 39.007945	 0.045206	 23.144838	 23.102534	 41.789181	 0.719048	 0.721000	 0.560476	 0.160000	 0.544286	 0.172381	 0.893333	 0.882500	 
25.000000	 -5.481005	 534.331329	 563.682399	 0.506603	 61.571989	 61.256417	 -0.836575	 38.428011	 38.743583	 -0.168414	 22.809878	 22.818695	 41.859487	 0.718095	 0.717143	 0.555714	 0.161905	 0.551429	 0.165714	 0.882857	 0.879048	 
25.000000	 -1.366481	 548.752205	 556.525055	 0.358115	 61.714313	 61.486062	 -0.626637	 38.285687	 38.513938	 -0.334549	 23.139252	 23.196996	 41.749350	 0.721429	 0.719524	 0.551500	 0.166190	 0.551429	 0.168095	 0.887619	 0.885714	 
25.000000	 -0.963333	 549.925863	 554.785842	 1.123084	 61.858455	 61.162597	 -1.830236	 38.141545	 38.837403	 0.239838	 23.079526	 23.018837	 41.626805	 0.714286	 0.724762	 0.559048	 0.155714	 0.549095	 0.175667	 0.891857	 0.880476	 
25.000000	 -0.440386	 548.920805	 551.066207	 -0.355183	 61.681856	 61.892599	 0.515867	 38.318144	 38.107401	 -0.415923	 23.559140	 23.620559	 41.735743	 0.708571	 0.730000	 0.548095	 0.160476	 0.550476	 0.179524	 0.887143	 0.890476	 
25.000000	 -0.686493	 551.225871	 554.664101	 -0.324640	 61.658834	 61.854740	 0.493091	 38.341166	 38.145260	 0.147639	 23.485512	 23.431692	 41.649622	 0.713500	 0.729000	 0.550000	 0.163000	 0.554000	 0.175000	 0.888500	 0.892000	 
0.000000	 -1.562452	 552.035783	 560.543690	 -0.199098	 62.203027	 62.321984	 0.293396	 37.796973	 37.678016	 0.035528	 24.567925	 24.553328	 41.242603	 0.717143	 0.736190	 0.547619	 0.170000	 0.549048	 0.187143	 0.905238	 0.906190	 
0.000000	 -0.512224	 558.312814	 561.135388	 0.070026	 62.466615	 62.420097	 -0.136151	 37.533385	 37.579903	 -0.095288	 24.861957	 24.871928	 40.992259	 0.727000	 0.738500	 0.550500	 0.176000	 0.550000	 0.188500	 0.914500	 0.914500	 
0.000000	 -4.580335	 534.476381	 559.106948	 -1.010894	 62.288482	 62.911333	 1.620993	 37.711518	 37.088667	 0.152005	 25.237920	 25.189898	 42.031564	 0.701905	 0.725238	 0.529048	 0.172381	 0.538095	 0.187143	 0.889524	 0.897619	 
