Perturbaton	 Ratio_StepLength(%)	 StepLength_R(cm)	 StepLegnth_L(cm)	 Ratio_StancePhase(%)	 StancePhase_R(%)	 StancePhase_L(%)	 Ratio_SwingPhase(%)	 SwingPhase_R(%)	 SwingPhase_L(%)	 Ratio_DoubleLimbS(%)	 doublelimbS_R(%)	 doublelimbS_L(%)	 Cadence(step/min)	 RTO-LTO(s)	 LTO-RTO(s)	 L swing duration(s)	 R double limb duration(s)	 R swing duration(s)	 L double limb duration(s)	 R stance duration(s)	 L stance duration(s)	 
0.000000	 -0.850677	 468.942635	 472.511438	 -0.013796	 63.665913	 63.667760	 -0.027892	 36.334087	 36.332240	 -0.066553	 27.333355	 27.331953	 50.558286	 0.593750	 0.594167	 0.431250	 0.161667	 0.431250	 0.162917	 0.755833	 0.755833	 
0.000000	 1.200812	 479.107159	 472.644288	 -0.819549	 63.533399	 64.051265	 1.406948	 36.466601	 35.948735	 0.205452	 27.599958	 27.532098	 49.959035	 0.595200	 0.606000	 0.431600	 0.163200	 0.438400	 0.167600	 0.763200	 0.769200	 
0.000000	 -0.972315	 471.985111	 476.072178	 -0.953292	 63.431968	 64.035063	 1.641496	 36.568032	 35.964937	 -0.121059	 27.468082	 27.498198	 50.010255	 0.595960	 0.603240	 0.429958	 0.165200	 0.438400	 0.164840	 0.761200	 0.768440	 
0.000000	 0.991349	 475.617227	 470.649763	 -0.310516	 63.648805	 63.838306	 0.481751	 36.351195	 36.161694	 0.065177	 27.497654	 27.470743	 50.075621	 0.601600	 0.596800	 0.433200	 0.168000	 0.435600	 0.161200	 0.762800	 0.764800	 
0.000000	 0.346451	 477.265867	 475.351293	 -0.369221	 63.699045	 63.932495	 0.634543	 36.300955	 36.067505	 -0.176880	 27.597601	 27.631855	 49.825814	 0.602500	 0.601600	 0.434800	 0.169200	 0.437600	 0.164000	 0.767200	 0.770800	 
0.000000	 0.725183	 478.812131	 474.877921	 -0.374841	 63.630004	 63.859481	 0.587520	 36.369996	 36.140519	 -0.075032	 27.522749	 27.516424	 49.878567	 0.594000	 0.607600	 0.434400	 0.160000	 0.436800	 0.170800	 0.765600	 0.767600	 
0.000000	 -0.520492	 476.224243	 478.592457	 -0.937842	 63.535463	 64.124211	 1.580411	 36.464537	 35.875789	 -0.169978	 27.660029	 27.691581	 49.645093	 0.598000	 0.610800	 0.433600	 0.164400	 0.440400	 0.170400	 0.768000	 0.775200	 
0.000000	 -1.935812	 470.186018	 478.794170	 -1.275289	 63.215138	 64.024572	 2.216431	 36.784862	 35.975428	 0.379232	 27.192467	 27.081948	 50.195628	 0.594800	 0.604400	 0.430800	 0.162400	 0.442400	 0.162000	 0.756000	 0.766800	 
25.000000	 0.238412	 468.947130	 466.895108	 -1.102591	 61.911348	 62.731894	 1.662491	 38.088652	 37.268106	 -0.554227	 24.556652	 24.663642	 49.601387	 0.602083	 0.607500	 0.449167	 0.154167	 0.472500	 0.138261	 0.738750	 0.761667	 
25.000000	 2.725119	 480.404742	 467.206207	 0.086448	 63.454228	 63.415466	 -0.262886	 36.545772	 36.584534	 0.051942	 26.932204	 26.729549	 49.424001	 0.615240	 0.598360	 0.444000	 0.171240	 0.442500	 0.153160	 0.768800	 0.769600	 
25.000000	 6.845623	 489.627022	 456.434411	 1.109003	 63.582052	 62.904975	 -2.082436	 36.417948	 37.095025	 -0.885829	 26.298090	 26.446328	 49.561015	 0.622400	 0.588400	 0.446250	 0.174000	 0.442000	 0.146400	 0.768800	 0.762400	 
25.000000	 4.547968	 482.345925	 460.294520	 0.193609	 62.883129	 62.837376	 -0.423513	 37.116871	 37.162624	 -0.114671	 25.608888	 25.602921	 49.655442	 0.617200	 0.591600	 0.449200	 0.168000	 0.452400	 0.139200	 0.757200	 0.759600	 
25.000000	 0.816165	 474.923287	 470.313347	 0.175421	 62.950758	 62.903374	 -0.387293	 37.049242	 37.096626	 0.388912	 25.869246	 25.675386	 49.737196	 0.622400	 0.585200	 0.448000	 0.174400	 0.447500	 0.135600	 0.758400	 0.759600	 
25.000000	 2.636335	 479.953649	 467.028161	 -0.876726	 62.670802	 63.231688	 1.403434	 37.329198	 36.768312	 -0.478355	 25.820864	 25.910239	 49.462274	 0.620833	 0.592083	 0.445833	 0.174583	 0.452500	 0.139583	 0.759167	 0.766667	 
25.000000	 3.665956	 480.887220	 462.874829	 1.031965	 62.989288	 62.431861	 -1.804664	 37.010712	 37.568139	 0.190003	 25.381337	 25.316100	 49.854311	 0.623600	 0.582000	 0.454840	 0.167960	 0.446800	 0.135200	 0.758400	 0.749960	 
25.000000	 0.555953	 475.584252	 472.480750	 0.469249	 63.227547	 62.909219	 -0.963105	 36.772453	 37.090781	 -0.119399	 26.159763	 26.139126	 49.433824	 0.622800	 0.590000	 0.450000	 0.173200	 0.446000	 0.144000	 0.767600	 0.763200	 
25.000000	 5.760961	 487.396322	 460.022105	 1.261791	 63.334316	 62.512270	 -2.234465	 36.665684	 37.487730	 -0.281300	 25.722116	 25.781500	 49.765458	 0.619200	 0.586800	 0.453600	 0.166800	 0.442400	 0.144400	 0.764000	 0.753600	 
25.000000	 11.089050	 502.517253	 449.519384	 0.804691	 63.474456	 62.955362	 -1.461956	 36.525544	 37.044638	 -0.097301	 26.412638	 26.406193	 49.553494	 0.619200	 0.594000	 0.448800	 0.168800	 0.442800	 0.151200	 0.768800	 0.762800	 
25.000000	 7.786608	 496.688159	 459.000360	 1.023879	 63.407595	 62.752087	 -1.820492	 36.592405	 37.247913	 0.041909	 26.195758	 26.155885	 49.482801	 0.614167	 0.596667	 0.451250	 0.163750	 0.443375	 0.153292	 0.769125	 0.760417	 
25.000000	 9.639696	 499.317604	 450.897710	 0.636781	 63.533450	 63.114338	 -1.219505	 36.466550	 36.885662	 -0.151472	 26.631585	 26.621847	 49.653329	 0.618000	 0.592000	 0.446000	 0.171200	 0.441200	 0.150800	 0.768000	 0.763200	 
25.000000	 4.172091	 484.786226	 464.316207	 -0.151177	 63.263437	 63.346208	 0.164806	 36.736563	 36.653792	 -0.513921	 26.594735	 26.690730	 49.828466	 0.612000	 0.592400	 0.441600	 0.170800	 0.441600	 0.150800	 0.762000	 0.763200	 
