Perturbaton	 Ratio_StepLength(%)	 StepLength_R(cm)	 StepLegnth_L(cm)	 Ratio_StancePhase(%)	 StancePhase_R(%)	 StancePhase_L(%)	 Ratio_SwingPhase(%)	 SwingPhase_R(%)	 SwingPhase_L(%)	 Ratio_DoubleLimbS(%)	 doublelimbS_R(%)	 doublelimbS_L(%)	 Cadence(step/min)	 RTO-LTO(s)	 LTO-RTO(s)	 L swing duration(s)	 R double limb duration(s)	 R swing duration(s)	 L double limb duration(s)	 R stance duration(s)	 L stance duration(s)	 
0.000000	 -2.697978	 568.371660	 583.717999	 -0.912010	 59.760402	 60.420926	 1.350402	 40.239598	 39.579074	 -0.980684	 20.045815	 20.254938	 50.044811	 0.602125	 0.595609	 0.474583	 0.127125	 0.481625	 0.114348	 0.716667	 0.724583	 
0.000000	 -3.532487	 562.287552	 582.164243	 -1.510075	 59.517760	 60.414048	 2.205036	 40.482240	 39.585952	 -0.579112	 19.803250	 19.898929	 50.566768	 0.596000	 0.592000	 0.470600	 0.126200	 0.481600	 0.110400	 0.705417	 0.718200	 
0.000000	 -2.216991	 564.430920	 576.989120	 -1.932662	 59.335404	 60.350762	 2.857001	 40.664596	 39.649238	 -0.165478	 19.683426	 19.685552	 50.560648	 0.596480	 0.590720	 0.470560	 0.125520	 0.482600	 0.108120	 0.704200	 0.716240	 
0.000000	 -2.649400	 568.535656	 583.526045	 -1.119836	 59.831932	 60.499581	 1.653427	 40.168068	 39.500419	 -0.092724	 20.331141	 20.331903	 50.086819	 0.600400	 0.597600	 0.473200	 0.127200	 0.481200	 0.116400	 0.716800	 0.724800	 
0.000000	 -1.973995	 566.326791	 577.440297	 -1.832032	 59.311802	 60.401928	 2.692599	 40.688198	 39.598072	 0.316286	 19.698083	 19.729214	 50.449450	 0.595200	 0.594800	 0.471200	 0.124000	 0.484000	 0.110800	 0.705600	 0.718800	 
0.000000	 -2.234657	 565.177170	 577.605250	 -1.431250	 59.598207	 60.452791	 2.121562	 40.401793	 39.547209	 0.389120	 20.078251	 19.989665	 50.507024	 0.595269	 0.592038	 0.469500	 0.125769	 0.480385	 0.111654	 0.708077	 0.717808	 
0.000000	 -3.243128	 566.040192	 584.542471	 -2.018439	 59.451645	 60.657632	 2.997005	 40.548355	 39.342368	 -0.697777	 20.071465	 20.178414	 50.023191	 0.599600	 0.601200	 0.472400	 0.127200	 0.486000	 0.115200	 0.713200	 0.728400	 
0.000000	 0.081887	 582.111497	 581.378787	 -1.029910	 59.749552	 60.360674	 1.502475	 40.250448	 39.639326	 0.104479	 20.093997	 20.055091	 49.778792	 0.605600	 0.600000	 0.478040	 0.127960	 0.487583	 0.112833	 0.720320	 0.727960	 
25.000000	 -0.389262	 571.615561	 568.777440	 -0.290810	 59.035705	 59.198240	 0.364670	 40.964295	 40.801760	 -0.434890	 18.246553	 18.282998	 50.230791	 0.603600	 0.592000	 0.488000	 0.114583	 0.489200	 0.102800	 0.706400	 0.708000	 
25.000000	 2.678171	 592.782093	 576.447020	 1.140373	 59.870379	 59.183259	 -1.728588	 40.129621	 40.816741	 -0.057339	 19.052315	 19.052227	 49.153593	 0.616250	 0.602083	 0.497083	 0.118750	 0.488750	 0.113333	 0.731304	 0.720833	 
25.000000	 -5.236300	 560.182504	 589.961233	 0.520184	 59.974155	 59.661109	 -0.786189	 40.025845	 40.338891	 0.020757	 19.529081	 19.592599	 50.122983	 0.599600	 0.598400	 0.483240	 0.116360	 0.480000	 0.118400	 0.718000	 0.714760	 
25.000000	 -3.300695	 572.122878	 588.948520	 -0.147823	 59.409332	 59.491130	 0.179761	 40.590668	 40.508870	 -0.320237	 18.910525	 18.950861	 49.437022	 0.607600	 0.606000	 0.489583	 0.116400	 0.489583	 0.113600	 0.721600	 0.722400	 
25.000000	 -1.710788	 576.373822	 585.973727	 0.293222	 59.574767	 59.396193	 -0.456034	 40.425233	 40.603807	 0.126011	 19.007101	 18.965077	 49.515121	 0.606840	 0.604760	 0.491600	 0.114440	 0.489560	 0.113750	 0.720417	 0.719200	 
25.000000	 -2.062616	 572.327882	 584.071729	 0.237899	 59.684030	 59.539751	 -0.366292	 40.315970	 40.460249	 -0.221728	 19.197164	 19.213760	 49.823948	 0.604800	 0.600000	 0.487560	 0.117640	 0.485960	 0.114040	 0.718840	 0.717640	 
25.000000	 -2.510796	 579.627987	 596.835675	 0.732392	 59.760439	 59.312098	 -1.152884	 40.239561	 40.687902	 0.025192	 19.084404	 19.056445	 49.111297	 0.611708	 0.605792	 0.495417	 0.116292	 0.489958	 0.115833	 0.731348	 0.722083	 
25.000000	 -2.499101	 570.958854	 584.888906	 0.397176	 59.594705	 59.353829	 -0.611462	 40.405295	 40.646171	 -0.336436	 18.892418	 18.936619	 49.937771	 0.601600	 0.602400	 0.489200	 0.112000	 0.486400	 0.116000	 0.716400	 0.714400	 
25.000000	 -3.515102	 572.787589	 593.694392	 0.986794	 59.525136	 58.928896	 -1.515916	 40.474864	 41.071104	 -0.417663	 18.522458	 18.638235	 49.555036	 0.604583	 0.607200	 0.497125	 0.108760	 0.490000	 0.114400	 0.722400	 0.715960	 
25.000000	 -1.937351	 574.159191	 584.997130	 1.539071	 60.139541	 59.217103	 -2.302795	 39.860459	 40.782897	 -0.015195	 19.340428	 19.333840	 49.880876	 0.606400	 0.597200	 0.490800	 0.115600	 0.480000	 0.117200	 0.723600	 0.712800	 
25.000000	 -0.221204	 587.166195	 589.837916	 0.956375	 59.761074	 59.187073	 -1.435378	 40.238926	 40.812927	 -0.052124	 18.969819	 18.954876	 49.154090	 0.615000	 0.604583	 0.497917	 0.117500	 0.490833	 0.113750	 0.729583	 0.722083	 
25.000000	 -1.131589	 581.028133	 584.254454	 0.036694	 59.837141	 59.795842	 -0.173650	 40.162859	 40.204158	 -0.279827	 19.604320	 19.624170	 49.537973	 0.601640	 0.604542	 0.487500	 0.115640	 0.483292	 0.121600	 0.725833	 0.722400	 
25.000000	 -2.964465	 571.070662	 587.590956	 1.637996	 60.322212	 59.340521	 -2.493196	 39.677788	 40.659479	 -0.247197	 19.768567	 19.782261	 49.848175	 0.604080	 0.596720	 0.488400	 0.116080	 0.475120	 0.121600	 0.726080	 0.712800	 
25.000000	 -0.651208	 587.924733	 591.250629	 2.446690	 60.356807	 58.893069	 -3.644993	 39.643193	 41.106931	 0.121073	 19.237538	 19.191748	 49.194197	 0.625600	 0.595200	 0.501600	 0.123600	 0.484400	 0.110800	 0.736400	 0.718800	 
0.000000	 -2.450142	 572.457306	 586.221481	 -0.248332	 59.879567	 60.015939	 0.293865	 40.120433	 39.984061	 -0.236074	 19.923546	 19.937510	 49.831327	 0.609680	 0.594320	 0.481200	 0.128080	 0.482320	 0.112000	 0.721280	 0.722400	 
0.000000	 -1.416220	 577.439187	 585.376293	 -1.024133	 59.674762	 60.280251	 1.480440	 40.325238	 39.719749	 0.107340	 19.977947	 19.927109	 49.628555	 0.610760	 0.597240	 0.479960	 0.131200	 0.487600	 0.109640	 0.721600	 0.728440	 
0.000000	 -2.261396	 573.998503	 586.773291	 -0.519768	 59.818696	 60.121270	 0.721773	 40.181304	 39.878730	 -0.328216	 19.923910	 19.952313	 49.774215	 0.610958	 0.596125	 0.481000	 0.129125	 0.484458	 0.111667	 0.721375	 0.725250	 
0.000000	 -2.810366	 570.947546	 586.993298	 -1.502278	 59.509691	 60.404436	 2.212897	 40.490309	 39.595564	 -0.356971	 19.889713	 19.938393	 49.792545	 0.603040	 0.602160	 0.477480	 0.124958	 0.488000	 0.114160	 0.717200	 0.728520	 
0.000000	 -2.094419	 575.755895	 587.739229	 -1.670462	 59.319026	 60.314600	 2.464822	 40.680974	 39.685400	 0.149797	 19.658049	 19.606213	 49.577566	 0.602800	 0.608333	 0.480000	 0.122400	 0.492400	 0.114800	 0.718000	 0.729600	 
0.000000	 -4.091578	 572.525121	 596.251259	 -1.896733	 59.236741	 60.361263	 2.763125	 40.763259	 39.638737	 -0.001216	 19.615644	 19.590398	 49.332307	 0.606875	 0.607400	 0.481960	 0.126640	 0.495760	 0.111640	 0.720640	 0.734040	 
0.000000	 -1.192649	 580.808515	 587.467392	 -1.072408	 59.511912	 60.148029	 1.563671	 40.488088	 39.851971	 -0.226153	 19.643214	 19.669550	 49.324869	 0.614583	 0.602083	 0.485000	 0.130000	 0.492625	 0.109458	 0.724042	 0.732083	 
0.000000	 -0.668392	 585.545690	 589.254790	 -0.572807	 59.578206	 59.918646	 0.839222	 40.421794	 40.081354	 -0.395924	 19.468979	 19.523735	 48.994151	 0.620920	 0.604280	 0.491200	 0.130120	 0.495080	 0.109200	 0.729720	 0.734400	 
0.000000	 0.002568	 579.177495	 578.996195	 -1.300955	 59.264738	 60.032431	 1.873194	 40.735262	 39.967569	 0.170161	 19.323032	 19.269592	 49.643682	 0.606400	 0.602400	 0.482800	 0.122800	 0.492400	 0.110000	 0.716400	 0.725200	 
0.000000	 -0.538812	 583.178737	 586.227198	 -0.673969	 59.747338	 60.147160	 0.982972	 40.252662	 39.852840	 -0.453279	 19.848228	 19.898315	 49.185084	 0.613913	 0.605217	 0.485696	 0.127783	 0.490435	 0.114783	 0.729545	 0.733000	 
