Perturbaton	 Ratio_StepLength(%)	 StepLength_R(cm)	 StepLegnth_L(cm)	 Ratio_StancePhase(%)	 StancePhase_R(%)	 StancePhase_L(%)	 Ratio_SwingPhase(%)	 SwingPhase_R(%)	 SwingPhase_L(%)	 Ratio_DoubleLimbS(%)	 doublelimbS_R(%)	 doublelimbS_L(%)	 Cadence(step/min)	 RTO-LTO(s)	 LTO-RTO(s)	 L swing duration(s)	 R double limb duration(s)	 R swing duration(s)	 L double limb duration(s)	 R stance duration(s)	 L stance duration(s)	 
25.000000	 2.643321	 567.209731	 549.987668	 -1.446525	 60.947497	 61.853724	 2.187191	 39.052503	 38.146276	 -0.434963	 22.605285	 22.722009	 42.307932	 0.709524	 0.706190	 0.542381	 0.169500	 0.553810	 0.152381	 0.863333	 0.879000	 
25.000000	 -0.493282	 545.876562	 548.102664	 0.312181	 61.523069	 61.323967	 -0.547415	 38.476931	 38.676033	 -0.761714	 22.481894	 22.490870	 43.006745	 0.709545	 0.692857	 0.550476	 0.163333	 0.536818	 0.150909	 0.857727	 0.856190	 
25.000000	 -0.274373	 566.591718	 564.314952	 -0.092127	 62.747128	 62.941888	 0.063333	 37.252872	 37.058112	 -0.916931	 25.223969	 25.782401	 42.116174	 0.711500	 0.713000	 0.527500	 0.184500	 0.528000	 0.176000	 0.893500	 0.897619	 
25.000000	 1.010737	 557.001399	 550.423181	 0.208961	 63.604349	 63.589956	 -0.390813	 36.395651	 36.410044	 0.197678	 27.071612	 27.004166	 42.822123	 0.705238	 0.696667	 0.511905	 0.192857	 0.510952	 0.185714	 0.891429	 0.889524	 
25.000000	 -0.773001	 552.857408	 556.813191	 0.666839	 63.880807	 63.590961	 -1.187091	 36.119193	 36.409039	 -0.147068	 27.370975	 27.308410	 42.732745	 0.707619	 0.693636	 0.510952	 0.197143	 0.507273	 0.186364	 0.897273	 0.892381	 
25.000000	 -1.352714	 556.622331	 562.005536	 0.025939	 62.242134	 62.205060	 -0.196098	 37.757866	 37.794940	 -0.113410	 24.238361	 24.234667	 42.296940	 0.715000	 0.700952	 0.534762	 0.173333	 0.531905	 0.169048	 0.885500	 0.874286	 
25.000000	 -3.474704	 547.235969	 565.743904	 1.692930	 63.910771	 62.832207	 -2.973244	 36.089229	 37.167793	 -0.085062	 26.738217	 26.741095	 42.550392	 0.711905	 0.699048	 0.524286	 0.187143	 0.509048	 0.190000	 0.901429	 0.886190	 
25.000000	 -5.578309	 538.948781	 569.145078	 1.370435	 63.563623	 62.689565	 -2.379111	 36.436377	 37.310435	 0.081431	 25.993792	 25.932521	 42.326975	 0.719048	 0.696667	 0.537000	 0.176667	 0.515238	 0.181429	 0.901429	 0.873333	 
25.000000	 -3.639512	 541.989936	 561.672513	 0.676737	 63.334836	 62.835673	 -1.166335	 36.665164	 37.164327	 0.262532	 25.798039	 25.965711	 42.877770	 0.700909	 0.699545	 0.519048	 0.180000	 0.514545	 0.185000	 0.886818	 0.879545	 
25.000000	 -0.573891	 555.227897	 557.682992	 1.436765	 63.285500	 62.376701	 -2.473482	 36.714500	 37.623299	 0.686731	 25.832330	 25.863686	 42.333665	 0.719524	 0.697619	 0.530952	 0.187500	 0.518571	 0.179048	 0.897143	 0.885500	 
25.000000	 3.362390	 563.154964	 544.292983	 0.798981	 63.069490	 62.565710	 -1.363995	 36.930510	 37.434290	 0.275286	 25.597297	 25.498537	 42.659150	 0.711429	 0.699048	 0.527143	 0.182381	 0.520500	 0.177143	 0.887619	 0.881429	 
25.000000	 2.767653	 559.104025	 543.222925	 0.307328	 63.575529	 63.375139	 -0.573984	 36.424471	 36.624861	 -0.515531	 26.928215	 27.037995	 42.669856	 0.706818	 0.700455	 0.515455	 0.191818	 0.511364	 0.189091	 0.894545	 0.892273	 
0.000000	 -2.980291	 549.981880	 565.900716	 0.666987	 63.273676	 62.846160	 -1.189828	 36.726324	 37.153840	 0.107825	 26.175814	 26.096103	 42.002919	 0.716190	 0.709048	 0.530000	 0.187619	 0.524286	 0.184762	 0.904286	 0.896667	 
0.000000	 0.903542	 577.267708	 571.539381	 0.420366	 63.525701	 63.254840	 -0.760722	 36.474299	 36.745160	 0.105888	 26.777658	 26.740615	 40.686858	 0.742500	 0.733000	 0.542000	 0.200000	 0.538500	 0.194500	 0.937000	 0.933000	 
0.000000	 -0.285460	 572.856213	 573.483420	 0.466712	 63.944616	 63.636805	 -0.899455	 36.055384	 36.363195	 -0.192098	 27.597078	 27.621842	 40.895899	 0.735714	 0.731429	 0.533333	 0.201905	 0.528095	 0.203333	 0.938571	 0.933333	 
0.000000	 -1.274534	 575.430504	 581.794437	 0.442473	 64.317367	 64.027574	 -0.838773	 35.682633	 35.972426	 0.038081	 28.331023	 28.287583	 40.592753	 0.739000	 0.739000	 0.532000	 0.208000	 0.528500	 0.210500	 0.951000	 0.947000	 
0.000000	 -0.205689	 568.846693	 569.206465	 -0.324015	 63.717685	 63.912265	 0.481430	 36.282315	 36.087735	 -0.364342	 27.638336	 27.717749	 41.127328	 0.729500	 0.729500	 0.526500	 0.203000	 0.528000	 0.201500	 0.930000	 0.932500	 
0.000000	 3.235343	 592.319310	 572.910188	 -0.164852	 63.710023	 63.809427	 0.247438	 36.289977	 36.190573	 0.102335	 27.520977	 27.482555	 40.141955	 0.752000	 0.743500	 0.541000	 0.210500	 0.543000	 0.200500	 0.952500	 0.954000	 
0.000000	 0.208044	 585.938522	 584.163615	 1.181360	 63.635038	 62.880070	 -2.091855	 36.364962	 37.119930	 -0.081142	 26.536343	 26.553434	 39.941307	 0.757000	 0.743500	 0.557500	 0.201000	 0.545500	 0.198000	 0.956500	 0.944500	 
0.000000	 -1.208744	 585.968430	 591.553633	 1.760922	 64.178118	 63.054150	 -3.108134	 35.821882	 36.945850	 0.048644	 27.192823	 27.165438	 39.960391	 0.763000	 0.742000	 0.555500	 0.206000	 0.539500	 0.202500	 0.964000	 0.948000	 
0.000000	 -1.566068	 566.010568	 574.250310	 0.745787	 63.785951	 63.306046	 -1.345663	 36.214049	 36.693954	 -0.290263	 27.078591	 27.137953	 41.158787	 0.725714	 0.732381	 0.535238	 0.191429	 0.527619	 0.204762	 0.930476	 0.923810	 
0.000000	 3.559904	 580.020591	 559.387376	 0.947989	 63.965205	 63.358567	 -1.684821	 36.034795	 36.641433	 0.094210	 27.326918	 27.283736	 41.133517	 0.738421	 0.722632	 0.534737	 0.202105	 0.526316	 0.196316	 0.933684	 0.924737	 
