Perturbaton	 Ratio_StepLength(%)	 StepLength_R(cm)	 StepLegnth_L(cm)	 Ratio_StancePhase(%)	 StancePhase_R(%)	 StancePhase_L(%)	 Ratio_SwingPhase(%)	 SwingPhase_R(%)	 SwingPhase_L(%)	 Ratio_DoubleLimbS(%)	 doublelimbS_R(%)	 doublelimbS_L(%)	 Cadence(step/min)	 RTO-LTO(s)	 LTO-RTO(s)	 L swing duration(s)	 R double limb duration(s)	 R swing duration(s)	 L double limb duration(s)	 R stance duration(s)	 L stance duration(s)	 
0.000000	 4.897904	 482.673534	 459.525127	 0.251802	 63.461066	 63.291940	 -0.507119	 36.538934	 36.708060	 0.257537	 26.792423	 26.712396	 49.643368	 0.607083	 0.600833	 0.443333	 0.163750	 0.441667	 0.159167	 0.767500	 0.764583	 
0.000000	 1.020663	 479.641931	 474.543844	 -0.011756	 63.399692	 63.399200	 -0.038716	 36.600308	 36.600800	 -0.486003	 26.796464	 26.897534	 49.157258	 0.607600	 0.612800	 0.446800	 0.161200	 0.445600	 0.167200	 0.774000	 0.774000	 
0.000000	 0.838963	 476.171415	 471.893347	 -1.116990	 62.995727	 63.698718	 1.897014	 37.004273	 36.301282	 0.064614	 26.679115	 26.638910	 49.526927	 0.605000	 0.608333	 0.440000	 0.163750	 0.449167	 0.159167	 0.763333	 0.772083	 
0.000000	 1.087986	 472.685311	 467.331666	 -0.204465	 63.077192	 63.198717	 0.294999	 36.922808	 36.801283	 -0.106430	 26.250109	 26.267705	 50.043078	 0.601200	 0.598400	 0.441600	 0.160000	 0.443200	 0.155200	 0.757917	 0.758400	 
0.000000	 1.394549	 473.646412	 466.750533	 -0.020482	 63.133423	 63.127383	 -0.013590	 36.866577	 36.872617	 -0.013375	 26.177276	 26.155380	 49.796675	 0.598800	 0.604800	 0.444000	 0.155600	 0.445200	 0.159600	 0.762083	 0.760400	 
0.000000	 2.011775	 471.002056	 461.299028	 0.042698	 63.021327	 62.989156	 -0.110941	 36.978673	 37.010844	 -0.178764	 25.973956	 26.012491	 50.433651	 0.597200	 0.594800	 0.440800	 0.155600	 0.440400	 0.154400	 0.750000	 0.750400	 
0.000000	 3.282661	 467.900399	 452.427586	 -0.258449	 62.799445	 62.954382	 0.383003	 37.200555	 37.045618	 -0.197264	 25.728401	 25.746070	 51.090623	 0.588462	 0.587308	 0.435385	 0.152692	 0.437308	 0.150000	 0.737692	 0.740000	 
0.000000	 2.376160	 470.953125	 459.529049	 -0.170570	 62.948812	 63.048851	 0.235825	 37.051188	 36.951149	 0.214046	 25.957308	 25.894867	 50.444205	 0.593200	 0.594800	 0.438800	 0.154000	 0.441200	 0.153600	 0.746800	 0.748800	 
25.000000	 3.165079	 468.754700	 452.968817	 -0.080908	 62.986901	 63.030310	 0.082164	 37.013099	 36.969690	 -0.075645	 26.081017	 26.090929	 50.865024	 0.585769	 0.590800	 0.436400	 0.152308	 0.435600	 0.154231	 0.744000	 0.743200	 
25.000000	 8.479667	 466.261627	 428.092795	 -0.250516	 63.332679	 63.361698	 0.384145	 36.667321	 36.638302	 0.331106	 26.637465	 26.448972	 52.250626	 0.580769	 0.568077	 0.422800	 0.156800	 0.420769	 0.147308	 0.727692	 0.725600	 
25.000000	 8.896967	 472.757629	 432.053205	 1.219241	 63.831497	 63.047277	 -2.196117	 36.168503	 36.952723	 0.065437	 26.839707	 26.809206	 51.449093	 0.593077	 0.575000	 0.431538	 0.161154	 0.423077	 0.151923	 0.744615	 0.736154	 
25.000000	 10.470262	 459.766931	 413.245316	 -0.078886	 63.586645	 63.625645	 0.052066	 36.413355	 36.374355	 0.221936	 27.246280	 27.070018	 53.412729	 0.574962	 0.547346	 0.408423	 0.166923	 0.408846	 0.138500	 0.714615	 0.714269	 
25.000000	 12.843166	 479.218025	 421.242179	 1.445928	 64.447990	 63.626972	 -2.626368	 35.552010	 36.373028	 0.030074	 27.934288	 27.857123	 51.202023	 0.605000	 0.568077	 0.426538	 0.178077	 0.415000	 0.153077	 0.757692	 0.746154	 
25.000000	 9.459372	 465.757687	 423.424619	 0.599170	 64.075383	 63.640894	 -1.140658	 35.924617	 36.359106	 -0.217982	 27.508897	 27.747902	 52.432647	 0.586154	 0.559231	 0.416538	 0.170000	 0.411154	 0.148077	 0.734615	 0.729231	 
25.000000	 6.986727	 462.388435	 430.941154	 0.568053	 63.933550	 63.561034	 -1.077919	 36.066450	 36.438966	 -0.279804	 27.533733	 27.594169	 52.151836	 0.585000	 0.565385	 0.418846	 0.165385	 0.413462	 0.151923	 0.735769	 0.730769	 
25.000000	 9.154461	 469.437677	 428.043823	 0.617788	 63.749741	 63.226742	 -1.119229	 36.250259	 36.773258	 0.453392	 27.061350	 26.880867	 52.037078	 0.585385	 0.566538	 0.423200	 0.161154	 0.417692	 0.148846	 0.735385	 0.727692	 
