Perturbaton	 Ratio_StepLength(%)	 StepLength_R(cm)	 StepLegnth_L(cm)	 Ratio_StancePhase(%)	 StancePhase_R(%)	 StancePhase_L(%)	 Ratio_SwingPhase(%)	 SwingPhase_R(%)	 SwingPhase_L(%)	 Ratio_DoubleLimbS(%)	 doublelimbS_R(%)	 doublelimbS_L(%)	 Cadence(step/min)	 RTO-LTO(s)	 LTO-RTO(s)	 L swing duration(s)	 R double limb duration(s)	 R swing duration(s)	 L double limb duration(s)	 R stance duration(s)	 L stance duration(s)	 
25.000000	 -0.409060	 595.614176	 597.985901	 -0.152646	 60.339028	 60.428905	 0.202137	 39.660972	 39.571095	 -0.395764	 20.586554	 20.704664	 49.529068	 0.603208	 0.610565	 0.479583	 0.123208	 0.482739	 0.127826	 0.732478	 0.736250	 
25.000000	 -0.935673	 590.169375	 595.295115	 -0.171372	 60.554728	 60.650850	 0.213669	 39.445272	 39.349150	 0.068305	 21.203927	 21.171430	 49.855915	 0.601600	 0.601600	 0.473600	 0.128400	 0.475200	 0.126400	 0.728800	 0.730000	 
25.000000	 -1.402411	 587.865073	 595.906605	 0.654254	 60.763202	 60.363664	 -1.026145	 39.236798	 39.636336	 -0.062374	 21.125811	 21.125151	 49.839129	 0.606000	 0.598800	 0.477200	 0.128000	 0.472400	 0.126400	 0.731600	 0.726800	 
25.000000	 -1.718026	 590.131862	 600.126918	 -0.008424	 60.566537	 60.567835	 -0.011613	 39.433463	 39.432165	 -0.211171	 21.121357	 21.143884	 49.644474	 0.604000	 0.604400	 0.476800	 0.128000	 0.476680	 0.127720	 0.732120	 0.732400	 
25.000000	 1.258213	 597.724757	 589.852728	 -1.065741	 59.759021	 60.388358	 1.536179	 40.240979	 39.611642	 -0.266429	 20.148671	 20.180170	 49.592892	 0.600320	 0.609680	 0.479240	 0.121080	 0.486480	 0.123200	 0.723120	 0.730760	 
25.000000	 -2.818571	 585.622986	 601.974659	 -0.739606	 60.349980	 60.794721	 1.115677	 39.650020	 39.205279	 -0.447163	 21.130867	 21.190513	 49.848210	 0.597200	 0.608400	 0.472800	 0.124800	 0.477600	 0.130800	 0.727600	 0.731667	 
0.000000	 -2.265616	 587.292340	 600.524930	 -0.618879	 60.535793	 60.906986	 0.927209	 39.464207	 39.093014	 0.288726	 21.465281	 21.381414	 49.708760	 0.601600	 0.605200	 0.471600	 0.129600	 0.476800	 0.128400	 0.730800	 0.734800	 
0.000000	 -2.709006	 582.440918	 598.240135	 -0.637830	 60.504946	 60.887281	 0.953814	 39.495054	 39.112719	 -0.249066	 21.377169	 21.406448	 50.041124	 0.597200	 0.602800	 0.469200	 0.128750	 0.473600	 0.129200	 0.725600	 0.730400	 
0.000000	 -1.637736	 593.777130	 603.046047	 -0.827985	 60.169528	 60.517759	 1.253432	 39.830472	 39.482241	 -0.661580	 20.402082	 20.578659	 49.413065	 0.604583	 0.610417	 0.481304	 0.124783	 0.484783	 0.124783	 0.729130	 0.737917	 
0.000000	 -1.678115	 591.509647	 601.258669	 -0.888125	 60.453329	 60.987104	 1.337501	 39.546671	 39.012896	 0.144517	 21.466785	 21.412038	 49.396771	 0.604000	 0.611200	 0.473600	 0.127500	 0.480400	 0.130800	 0.734400	 0.738333	 
0.000000	 -2.696720	 589.772863	 606.742360	 -0.998826	 60.286927	 60.883418	 1.480755	 39.713073	 39.116582	 -0.519429	 21.168118	 21.237282	 49.478107	 0.602800	 0.609600	 0.474400	 0.128800	 0.480800	 0.128800	 0.731200	 0.738400	 
0.000000	 -1.701328	 587.248530	 597.873132	 -0.806675	 60.521231	 60.958312	 1.209617	 39.478769	 39.041688	 -0.038100	 21.574668	 21.274868	 49.727156	 0.596800	 0.608750	 0.471667	 0.125000	 0.478800	 0.131600	 0.729200	 0.733750	 
0.000000	 -0.454716	 595.203971	 597.707563	 -0.930310	 60.327144	 61.000141	 1.401754	 39.672856	 38.999859	 -0.031279	 21.448404	 21.458317	 49.421341	 0.601667	 0.611667	 0.472174	 0.129130	 0.480417	 0.131250	 0.732500	 0.740870	 
0.000000	 0.201986	 607.437644	 606.289476	 -0.689829	 60.332934	 60.673603	 0.971307	 39.667066	 39.326397	 -0.064830	 21.359366	 21.230971	 48.658442	 0.615640	 0.616760	 0.484800	 0.131640	 0.488760	 0.128000	 0.744040	 0.748400	 
0.000000	 -1.469750	 595.083093	 603.416897	 -0.399681	 60.381521	 60.616926	 0.571390	 39.618479	 39.383074	 0.316629	 20.970850	 20.885398	 49.355776	 0.607083	 0.609583	 0.477391	 0.129565	 0.483333	 0.125217	 0.734167	 0.739565	 
0.000000	 0.009409	 595.539060	 595.159429	 -0.949653	 60.233011	 60.798079	 1.393592	 39.766989	 39.201921	 -0.030748	 21.056113	 21.038790	 49.801691	 0.598333	 0.606667	 0.472083	 0.125417	 0.478750	 0.127917	 0.725833	 0.732083	 
