Perturbaton	 Ratio_StepLength(%)	 StepLength_R(cm)	 StepLegnth_L(cm)	 Ratio_StancePhase(%)	 StancePhase_R(%)	 StancePhase_L(%)	 Ratio_SwingPhase(%)	 SwingPhase_R(%)	 SwingPhase_L(%)	 Ratio_DoubleLimbS(%)	 doublelimbS_R(%)	 doublelimbS_L(%)	 Cadence(step/min)	 RTO-LTO(s)	 LTO-RTO(s)	 L swing duration(s)	 R double limb duration(s)	 R swing duration(s)	 L double limb duration(s)	 R stance duration(s)	 L stance duration(s)	 
25.000000	 -2.737364	 493.167456	 506.236990	 1.151066	 64.411221	 63.555426	 -2.096818	 35.588779	 36.444574	 0.499087	 27.951823	 27.792083	 40.535787	 0.745050	 0.731950	 0.538050	 0.206500	 0.526316	 0.203950	 0.952000	 0.938450	 
25.000000	 0.323117	 516.641417	 514.356662	 1.697091	 65.217560	 64.114357	 -3.153821	 34.782440	 35.885643	 1.001408	 29.484461	 28.855075	 39.020820	 0.795789	 0.735000	 0.553684	 0.237500	 0.529000	 0.206000	 1.009000	 0.972500	 
25.000000	 1.010356	 512.656549	 506.904244	 1.363465	 65.676048	 64.781127	 -2.604875	 34.323952	 35.218873	 -0.243288	 30.361957	 30.068625	 39.176870	 0.795789	 0.739474	 0.536111	 0.254444	 0.525263	 0.214211	 1.008947	 0.988947	 
25.000000	 -0.349301	 504.013661	 504.791896	 0.796379	 65.408817	 64.880797	 -1.565848	 34.591183	 35.119203	 -0.676698	 30.252115	 30.085648	 39.714674	 0.771053	 0.741500	 0.528947	 0.238000	 0.522500	 0.219000	 0.988421	 0.979500	 
25.000000	 1.700674	 509.299084	 500.313216	 1.072391	 65.369735	 64.734550	 -2.014941	 34.630265	 35.265450	 0.144881	 29.810392	 30.128973	 39.882395	 0.772000	 0.734211	 0.531500	 0.241000	 0.521579	 0.209500	 0.983000	 0.975789	 
25.000000	 1.729033	 503.651395	 494.477425	 1.270210	 65.044897	 64.317711	 -1.888943	 34.955103	 35.682289	 -0.369499	 29.493590	 29.591372	 40.162421	 0.765000	 0.731000	 0.534000	 0.231500	 0.519500	 0.211500	 0.975000	 0.962500	 
25.000000	 -2.546275	 494.726060	 506.690553	 1.255359	 64.980853	 64.270425	 -2.338106	 35.019147	 35.729575	 0.271144	 29.437008	 29.345251	 39.987816	 0.762000	 0.734500	 0.535000	 0.228000	 0.523000	 0.211500	 0.977000	 0.962500	 
25.000000	 -0.728034	 495.046970	 498.086958	 1.119814	 65.028615	 64.297553	 -2.106282	 34.971385	 35.702447	 -0.504797	 29.244590	 29.374723	 40.592108	 0.750500	 0.733000	 0.529000	 0.220000	 0.517500	 0.215500	 0.961500	 0.953000	 
25.000000	 3.643687	 512.001050	 493.192522	 1.470458	 64.895999	 63.942246	 -2.715316	 35.104001	 36.057754	 0.683830	 29.009943	 28.529194	 40.090295	 0.758947	 0.732000	 0.535263	 0.224737	 0.522158	 0.207450	 0.968368	 0.952000	 
25.000000	 0.275389	 488.588550	 486.903113	 2.141169	 64.997631	 63.616583	 -3.891050	 35.002369	 36.383417	 0.013640	 28.611225	 28.582917	 41.453725	 0.735714	 0.712381	 0.526667	 0.208571	 0.507143	 0.205238	 0.940952	 0.920952	 
25.000000	 -0.869399	 485.821658	 489.700871	 1.953606	 65.008948	 63.749292	 -3.547092	 34.991052	 36.250708	 -0.226520	 28.730729	 28.780266	 41.481526	 0.741000	 0.708571	 0.524762	 0.214286	 0.506190	 0.202381	 0.940476	 0.922857	 
25.000000	 5.786679	 512.548531	 483.240028	 1.925442	 64.774359	 63.527435	 -3.539135	 35.225641	 36.472565	 0.265587	 28.126607	 28.020043	 40.737503	 0.751053	 0.720500	 0.536316	 0.212500	 0.516316	 0.201500	 0.954211	 0.933000	 
0.000000	 6.124065	 507.993134	 477.371114	 2.335501	 64.875215	 63.371362	 -4.224628	 35.124785	 36.628638	 -0.277647	 28.207021	 28.244687	 41.253363	 0.745238	 0.711429	 0.533333	 0.211429	 0.511429	 0.200000	 0.943810	 0.922857	 
0.000000	 0.076903	 488.377177	 487.552365	 2.540293	 64.851507	 63.220497	 -4.558064	 35.148493	 36.779503	 -0.188860	 28.084881	 28.126559	 41.592103	 0.735714	 0.706667	 0.530476	 0.203500	 0.506190	 0.200476	 0.935714	 0.911905	 
0.000000	 0.290043	 489.970992	 488.098262	 2.109511	 64.732395	 63.376772	 -3.794279	 35.267605	 36.623228	 -0.129068	 28.109029	 28.143802	 41.699799	 0.729500	 0.710000	 0.527000	 0.202000	 0.507000	 0.203000	 0.931500	 0.912000	 
0.000000	 -1.359875	 483.067113	 489.181792	 2.739870	 64.928126	 63.169023	 -4.916585	 35.071874	 36.830977	 -0.075160	 28.061537	 28.062713	 41.852271	 0.728095	 0.707143	 0.528571	 0.199524	 0.503810	 0.203333	 0.930952	 0.906667	 
0.000000	 -2.683694	 476.668406	 489.347341	 2.826295	 64.786587	 62.975636	 -5.042180	 35.213413	 37.024364	 -0.133316	 27.796290	 27.824291	 42.104681	 0.721905	 0.701905	 0.527143	 0.194762	 0.500476	 0.201429	 0.923333	 0.896667	 
0.000000	 -0.394566	 486.275094	 487.854215	 2.262382	 64.422614	 62.979137	 -3.988625	 35.577386	 37.020863	 0.176700	 27.412684	 27.355614	 41.823943	 0.726667	 0.707143	 0.530000	 0.196190	 0.510952	 0.196190	 0.924286	 0.903333	 
0.000000	 -0.864245	 487.044756	 490.979558	 2.282741	 64.657092	 63.190856	 -4.100954	 35.342908	 36.809144	 -0.128201	 27.824566	 27.836390	 41.511110	 0.732857	 0.713333	 0.532381	 0.198000	 0.511429	 0.201905	 0.934762	 0.910500	 
0.000000	 1.783083	 488.727523	 479.637373	 1.300527	 63.864122	 63.034282	 -2.293274	 36.135878	 36.965718	 -0.095405	 26.897795	 26.896028	 42.003189	 0.717619	 0.711429	 0.528095	 0.189048	 0.516190	 0.195238	 0.912381	 0.900476	 
0.000000	 4.640468	 490.728321	 467.806491	 2.086305	 64.148140	 62.820624	 -3.650940	 35.851860	 37.179376	 0.042003	 26.979728	 26.955064	 42.500814	 0.713810	 0.696000	 0.524762	 0.189048	 0.506190	 0.191429	 0.905714	 0.886667	 
0.000000	 0.439788	 482.057628	 479.717703	 2.521055	 64.345237	 62.739842	 -4.421330	 35.654763	 37.260158	 -0.320978	 27.031553	 27.100426	 42.364325	 0.721500	 0.697000	 0.528500	 0.193000	 0.505500	 0.191500	 0.911500	 0.890000	 
