Perturbaton	 Ratio_StepLength(%)	 StepLength_R(cm)	 StepLegnth_L(cm)	 Ratio_StancePhase(%)	 StancePhase_R(%)	 StancePhase_L(%)	 Ratio_SwingPhase(%)	 SwingPhase_R(%)	 SwingPhase_L(%)	 Ratio_DoubleLimbS(%)	 doublelimbS_R(%)	 doublelimbS_L(%)	 Cadence(step/min)	 RTO-LTO(s)	 LTO-RTO(s)	 L swing duration(s)	 R double limb duration(s)	 R swing duration(s)	 L double limb duration(s)	 R stance duration(s)	 L stance duration(s)	 
0.000000	 2.699020	 525.844449	 511.635745	 -1.303858	 60.687856	 61.476802	 1.997671	 39.312144	 38.523198	 -0.183666	 22.150294	 22.177095	 44.310843	 0.673762	 0.681476	 0.521857	 0.151429	 0.532381	 0.149095	 0.821905	 0.832905	 
0.000000	 1.433143	 517.858859	 510.300485	 -1.258411	 60.325729	 61.208485	 2.263069	 39.674271	 38.791515	 -0.150758	 21.420097	 21.426449	 44.924544	 0.667773	 0.667682	 0.519636	 0.148136	 0.529500	 0.138182	 0.805955	 0.815818	 
0.000000	 -0.537654	 520.758226	 523.408207	 -1.683384	 60.358155	 61.377755	 2.586331	 39.641845	 38.622245	 -0.237777	 21.722121	 21.742857	 44.206386	 0.672227	 0.684591	 0.524500	 0.149091	 0.538182	 0.146409	 0.819545	 0.833682	 
0.000000	 -0.732082	 514.294065	 517.855939	 -1.954874	 60.392925	 61.582436	 3.039060	 39.607075	 38.417564	 -0.041843	 21.961674	 21.955665	 44.500392	 0.661364	 0.688636	 0.518182	 0.142273	 0.534591	 0.154045	 0.814500	 0.830909	 
0.000000	 0.505142	 512.190570	 509.516617	 -0.199730	 60.960190	 61.075251	 0.268521	 39.039810	 38.924749	 0.312816	 22.046240	 21.955726	 45.096091	 0.665652	 0.664783	 0.517826	 0.147826	 0.520435	 0.144348	 0.811304	 0.812609	 
0.000000	 0.765659	 513.803306	 509.658073	 0.001869	 60.683181	 60.853201	 -0.036554	 39.316819	 39.146799	 -0.185495	 21.535784	 21.537645	 44.942164	 0.667318	 0.667682	 0.522682	 0.145091	 0.524955	 0.142727	 0.810500	 0.812773	 
0.000000	 -0.357137	 510.935359	 512.518630	 -0.921188	 60.575715	 61.130679	 1.396314	 39.424285	 38.869321	 -0.401594	 21.729929	 21.779992	 44.934902	 0.669130	 0.666087	 0.518696	 0.150000	 0.525217	 0.140870	 0.809130	 0.816087	 
0.000000	 -2.093552	 506.919095	 516.602935	 -1.563759	 60.440015	 61.388550	 2.411506	 39.559985	 38.611450	 -0.208917	 21.800726	 21.823640	 44.983485	 0.663636	 0.671364	 0.515455	 0.148182	 0.528182	 0.143182	 0.806364	 0.819545	 
25.000000	 0.222716	 509.376817	 507.923446	 -2.754843	 58.900518	 60.595021	 4.061970	 41.099482	 39.404979	 -0.527601	 19.405746	 19.489770	 45.127379	 0.652609	 0.678261	 0.524348	 0.128261	 0.546957	 0.131304	 0.782609	 0.806522	 
25.000000	 -0.568615	 513.952501	 516.596757	 -0.678138	 60.034888	 60.478751	 0.985102	 39.965112	 39.521249	 0.280715	 20.623307	 20.542615	 44.825335	 0.665909	 0.671818	 0.528636	 0.137273	 0.536364	 0.135455	 0.802727	 0.809091	 
25.000000	 -0.515541	 514.415653	 516.838514	 -1.491129	 59.743838	 60.634860	 2.214241	 40.256162	 39.365140	 -0.274995	 20.363468	 20.390310	 44.842900	 0.670435	 0.667826	 0.526957	 0.143913	 0.538696	 0.129130	 0.799565	 0.811739	 
