Perturbaton	 Ratio_StepLength(%)	 StepLength_R(cm)	 StepLegnth_L(cm)	 Ratio_StancePhase(%)	 StancePhase_R(%)	 StancePhase_L(%)	 Ratio_SwingPhase(%)	 SwingPhase_R(%)	 SwingPhase_L(%)	 Ratio_DoubleLimbS(%)	 doublelimbS_R(%)	 doublelimbS_L(%)	 Cadence(step/min)	 RTO-LTO(s)	 LTO-RTO(s)	 L swing duration(s)	 R double limb duration(s)	 R swing duration(s)	 L double limb duration(s)	 R stance duration(s)	 L stance duration(s)	 
0.000000	 -3.646864	 480.857136	 498.370312	 -0.722088	 59.859482	 60.287366	 1.050176	 40.140518	 39.712634	 0.004847	 20.176911	 20.150879	 47.519396	 0.627500	 0.635833	 0.501250	 0.125417	 0.506667	 0.129167	 0.756250	 0.761250	 
0.000000	 -5.512344	 473.334840	 499.924779	 0.247682	 60.065397	 60.004373	 -0.409502	 39.934603	 39.995627	 -0.456831	 20.121261	 20.175883	 47.622939	 0.630833	 0.631250	 0.504583	 0.125833	 0.502500	 0.128750	 0.758333	 0.757083	 
0.000000	 -3.802875	 478.445404	 497.347874	 -0.238322	 60.042413	 60.180746	 0.327650	 39.957587	 39.819254	 1.107806	 20.279862	 19.966654	 47.683492	 0.627083	 0.630000	 0.500417	 0.126667	 0.502500	 0.127500	 0.755833	 0.756667	 
0.000000	 -2.389408	 490.272085	 501.887294	 -0.002164	 60.356772	 60.349407	 -0.051841	 39.643228	 39.650593	 -0.276825	 20.699269	 20.707536	 46.860471	 0.642609	 0.638261	 0.507826	 0.135217	 0.507826	 0.130435	 0.773478	 0.773478	 
0.000000	 -2.812785	 486.885175	 500.062578	 0.280972	 60.599297	 60.416512	 -0.515519	 39.400703	 39.583488	 -0.382442	 20.994334	 21.040696	 47.215832	 0.635417	 0.637083	 0.503333	 0.131667	 0.500833	 0.136250	 0.770417	 0.768750	 
0.000000	 -0.052281	 506.712290	 506.604592	 -0.089709	 60.540443	 60.572945	 -0.002782	 39.459557	 39.427055	 -0.216244	 21.150371	 21.141864	 45.977188	 0.649130	 0.655217	 0.514348	 0.135217	 0.516818	 0.140870	 0.790870	 0.790435	 
0.000000	 -1.918308	 505.725822	 514.916814	 -1.018239	 60.183950	 60.779833	 1.431279	 39.816050	 39.220167	 -0.156003	 20.975876	 20.962218	 45.666547	 0.653043	 0.661304	 0.515652	 0.137826	 0.523478	 0.137826	 0.791739	 0.799130	 
0.000000	 -2.941305	 499.229926	 513.139889	 -1.451511	 59.894981	 60.754069	 2.102670	 40.105019	 39.245931	 -0.236855	 20.581769	 20.614386	 45.937705	 0.651304	 0.659130	 0.513913	 0.136522	 0.525652	 0.133478	 0.783043	 0.795652	 
0.000000	 -2.967325	 493.838137	 507.982442	 0.283274	 60.433899	 60.253191	 -0.493558	 39.566101	 39.746809	 0.127054	 20.741453	 20.673961	 46.232389	 0.649130	 0.647391	 0.515652	 0.134348	 0.513478	 0.133913	 0.785217	 0.781739	 
0.000000	 -9.559018	 461.226353	 507.364832	 -1.353561	 59.718819	 60.505204	 1.972823	 40.281181	 39.494796	 -0.516843	 20.044547	 20.100403	 48.137809	 0.625045	 0.623591	 0.492727	 0.131409	 0.504045	 0.119545	 0.742773	 0.755000	 
