Perturbaton	 Ratio_StepLength(%)	 StepLength_R(cm)	 StepLegnth_L(cm)	 Ratio_StancePhase(%)	 StancePhase_R(%)	 StancePhase_L(%)	 Ratio_SwingPhase(%)	 SwingPhase_R(%)	 SwingPhase_L(%)	 Ratio_DoubleLimbS(%)	 doublelimbS_R(%)	 doublelimbS_L(%)	 Cadence(step/min)	 RTO-LTO(s)	 LTO-RTO(s)	 L swing duration(s)	 R double limb duration(s)	 R swing duration(s)	 L double limb duration(s)	 R stance duration(s)	 L stance duration(s)	 
25.000000	 -3.719808	 508.243505	 527.692711	 1.484610	 63.248762	 62.224607	 -2.573254	 36.751238	 37.775393	 -0.152257	 25.571846	 25.268418	 46.012504	 0.643478	 0.658696	 0.490870	 0.153636	 0.479545	 0.175909	 0.820000	 0.809130	 
25.000000	 -6.758767	 509.223831	 540.113192	 2.277288	 63.889139	 62.567108	 -3.980991	 36.110861	 37.432892	 0.399078	 26.301031	 26.253307	 45.965271	 0.655652	 0.655217	 0.493182	 0.164091	 0.472273	 0.180000	 0.839091	 0.820909	 
25.000000	 -2.019841	 530.291159	 539.746474	 2.470346	 64.397410	 62.818624	 -4.379601	 35.602590	 37.181376	 0.224588	 27.212822	 27.145783	 44.420269	 0.685455	 0.665909	 0.502273	 0.183182	 0.481818	 0.184091	 0.870455	 0.849091	 
25.000000	 0.069782	 551.852595	 551.180312	 1.678133	 64.373049	 63.400024	 -2.577776	 35.626951	 36.599976	 0.064827	 27.900642	 27.648924	 43.223813	 0.697773	 0.690409	 0.507773	 0.189545	 0.493136	 0.197273	 0.895500	 0.879955	 
25.000000	 -0.962849	 540.914129	 544.738234	 2.520976	 64.813025	 63.193627	 -4.530300	 35.186975	 36.806373	 -0.566016	 28.188338	 28.073707	 43.704092	 0.690000	 0.684091	 0.504286	 0.184545	 0.482727	 0.201364	 0.890000	 0.868636	 
25.000000	 -3.850740	 541.667508	 562.382538	 0.874044	 63.823207	 63.258423	 -1.594880	 36.176793	 36.741577	 -0.129595	 27.092832	 27.099416	 43.128935	 0.693333	 0.696667	 0.510952	 0.183333	 0.502905	 0.193762	 0.888048	 0.880000	 
25.000000	 -0.705468	 541.473108	 544.141342	 2.137266	 64.219471	 62.852360	 -3.796420	 35.780529	 37.147640	 0.144825	 27.110411	 27.063254	 43.664044	 0.693182	 0.680455	 0.510000	 0.182727	 0.491364	 0.189091	 0.882727	 0.863182	 
25.000000	 5.716417	 562.229165	 529.692750	 0.302341	 63.456776	 63.249104	 -0.642045	 36.543224	 36.750896	 0.004973	 26.776437	 26.761488	 43.017532	 0.704545	 0.687273	 0.511818	 0.193636	 0.508182	 0.179091	 0.885455	 0.880909	 
25.000000	 3.644516	 550.550709	 528.746974	 0.372287	 63.493081	 63.320084	 -0.667634	 36.506919	 36.679916	 -0.396565	 26.770407	 26.573615	 43.822996	 0.691818	 0.677727	 0.501818	 0.188636	 0.502727	 0.175000	 0.869524	 0.866364	 
25.000000	 0.607021	 548.239450	 542.476496	 0.978923	 63.522752	 62.896759	 -1.735971	 36.477248	 37.103241	 -0.278255	 26.394534	 26.443571	 43.324456	 0.703333	 0.683333	 0.514286	 0.188571	 0.505238	 0.178095	 0.880000	 0.871905	 
0.000000	 -0.384124	 541.260684	 542.801791	 0.602035	 62.409670	 62.026903	 -1.049283	 37.590330	 37.973097	 -0.112388	 24.450363	 24.455985	 43.461759	 0.692273	 0.687273	 0.524091	 0.169091	 0.518636	 0.168636	 0.861818	 0.856364	 
0.000000	 -0.041496	 548.604639	 548.301488	 0.126856	 63.429568	 63.343472	 -0.262850	 36.570432	 36.656528	 0.232970	 26.800536	 26.714733	 42.993507	 0.701318	 0.695045	 0.511318	 0.188636	 0.510955	 0.184091	 0.885409	 0.883682	 
0.000000	 -0.312052	 545.047183	 545.720032	 0.643843	 63.434602	 63.018913	 -1.172095	 36.565398	 36.981087	 -0.132086	 26.464635	 26.476230	 43.056094	 0.698095	 0.693333	 0.515238	 0.184762	 0.509095	 0.184238	 0.884238	 0.878095	 
0.000000	 -0.291162	 548.623323	 549.260216	 0.843401	 63.707782	 63.169948	 -1.485352	 36.292218	 36.830052	 -0.145655	 26.866053	 26.883966	 42.853644	 0.702273	 0.698636	 0.515909	 0.186364	 0.508182	 0.190455	 0.892273	 0.885000	 
0.000000	 1.131794	 553.696427	 546.876773	 0.294595	 63.537380	 63.345280	 -0.550786	 36.462620	 36.654720	 0.103793	 26.866707	 26.822621	 42.722449	 0.707143	 0.700000	 0.515238	 0.190476	 0.513333	 0.186667	 0.892857	 0.890476	 
0.000000	 0.169148	 547.934347	 546.317765	 0.603808	 63.548398	 63.158618	 -1.097691	 36.451602	 36.841382	 -0.162087	 26.716751	 26.760965	 43.011464	 0.696190	 0.697143	 0.513810	 0.183810	 0.507619	 0.189524	 0.886667	 0.880952	 
0.000000	 -3.343190	 535.384650	 552.637430	 0.718648	 63.663885	 63.199677	 -1.310620	 36.336115	 36.800323	 -0.035391	 26.836877	 26.823754	 43.180673	 0.696364	 0.698095	 0.511864	 0.183591	 0.505955	 0.189500	 0.884955	 0.879045	 
0.000000	 0.442955	 539.125239	 535.841891	 0.767792	 63.490215	 63.002941	 -1.334018	 36.509785	 36.997059	 0.105704	 26.515726	 26.470234	 43.807051	 0.685864	 0.679591	 0.504955	 0.180455	 0.498636	 0.180955	 0.867273	 0.860045	 
0.000000	 -3.055927	 532.676485	 548.759234	 0.723210	 63.660753	 63.196165	 -1.298176	 36.339247	 36.803835	 -0.200015	 26.823257	 26.851890	 43.729477	 0.687273	 0.686364	 0.505455	 0.181818	 0.499091	 0.187273	 0.873636	 0.868182	 
0.000000	 -4.059163	 537.136597	 558.794792	 0.954567	 64.126324	 63.507100	 -1.763492	 35.873676	 36.492900	 -0.127907	 27.669180	 27.667141	 42.933678	 0.698050	 0.697950	 0.509500	 0.189050	 0.500450	 0.197500	 0.896550	 0.887000	 
