Perturbaton	 Ratio_StepLength(%)	 StepLength_R(cm)	 StepLegnth_L(cm)	 Ratio_StancePhase(%)	 StancePhase_R(%)	 StancePhase_L(%)	 Ratio_SwingPhase(%)	 SwingPhase_R(%)	 SwingPhase_L(%)	 Ratio_DoubleLimbS(%)	 doublelimbS_R(%)	 doublelimbS_L(%)	 Cadence(step/min)	 RTO-LTO(s)	 LTO-RTO(s)	 L swing duration(s)	 R double limb duration(s)	 R swing duration(s)	 L double limb duration(s)	 R stance duration(s)	 L stance duration(s)	 
25.000000	 4.722972	 546.239985	 520.858865	 -1.419872	 59.890784	 60.741871	 2.125655	 40.109216	 39.258129	 -0.275739	 20.668451	 20.692787	 43.473202	 0.690455	 0.688636	 0.541364	 0.149091	 0.552273	 0.136364	 0.826818	 0.837727	 
25.000000	 6.193786	 550.285425	 517.283646	 -0.970619	 60.065755	 60.639443	 1.401025	 39.934245	 39.360557	 -0.211856	 20.693736	 20.719085	 43.532611	 0.691364	 0.687273	 0.542727	 0.149091	 0.550455	 0.136818	 0.828182	 0.836364	 
25.000000	 4.761146	 544.774636	 518.988759	 -1.216381	 59.483852	 60.234520	 1.697184	 40.516148	 39.765480	 0.445255	 19.672521	 19.657578	 43.526909	 0.692286	 0.684857	 0.547400	 0.138571	 0.555714	 0.129143	 0.818000	 0.828100	 
25.000000	 2.777737	 541.291412	 525.963563	 1.682054	 60.554595	 59.428343	 -2.575571	 39.445405	 40.571657	 -0.360216	 19.638021	 19.669277	 43.434718	 0.702727	 0.681818	 0.565455	 0.136818	 0.546364	 0.135455	 0.836818	 0.818636	 
25.000000	 5.461784	 549.599573	 520.282090	 -0.018458	 60.239269	 60.242697	 -0.020949	 39.760731	 39.757303	 -0.206049	 20.447081	 20.449852	 43.412561	 0.700000	 0.683182	 0.550000	 0.150455	 0.550455	 0.132727	 0.832727	 0.833636	 
25.000000	 5.298695	 546.178879	 517.741501	 0.216932	 60.501499	 60.356446	 -0.420509	 39.498501	 39.643554	 -0.368190	 20.904411	 20.906055	 43.638621	 0.695000	 0.678636	 0.544545	 0.150455	 0.541818	 0.136818	 0.832273	 0.829091	 
25.000000	 4.147452	 545.353944	 523.040660	 1.274515	 60.769466	 59.989173	 -2.012173	 39.230534	 40.010827	 0.221933	 20.746918	 20.670044	 43.439411	 0.694762	 0.687143	 0.552857	 0.141905	 0.543333	 0.143810	 0.839524	 0.829048	 
25.000000	 3.598019	 542.182148	 522.900210	 0.561784	 60.423084	 60.077575	 -0.896993	 39.576916	 39.922425	 -0.215603	 20.547125	 20.579470	 43.433337	 0.691818	 0.688636	 0.550909	 0.140455	 0.545000	 0.143636	 0.835000	 0.829091	 
0.000000	 2.788080	 548.571887	 533.374852	 -2.206489	 60.515351	 61.858493	 3.434649	 39.484649	 38.141507	 -0.244832	 22.348352	 22.365965	 42.561889	 0.701905	 0.709048	 0.538095	 0.163810	 0.557143	 0.151905	 0.853333	 0.872857	 
0.000000	 4.021515	 543.892026	 522.010185	 -1.642355	 60.466997	 61.460648	 2.516888	 39.533003	 38.539352	 -0.451015	 21.972470	 22.033957	 43.568325	 0.687727	 0.692273	 0.532273	 0.154762	 0.544545	 0.147727	 0.836364	 0.849091	 
0.000000	 3.136781	 552.580087	 532.825509	 -1.566147	 60.467238	 61.415709	 2.405618	 39.532762	 38.584291	 0.289313	 21.833268	 21.736955	 42.176275	 0.710000	 0.717143	 0.550000	 0.158571	 0.565714	 0.151429	 0.860952	 0.875714	 
0.000000	 5.986958	 555.866433	 523.404762	 -1.872602	 60.673163	 61.814266	 2.922703	 39.326837	 38.185734	 -0.197801	 22.459063	 22.479341	 42.726938	 0.702381	 0.703810	 0.536667	 0.165238	 0.552857	 0.150952	 0.852381	 0.869048	 
0.000000	 5.233917	 556.669048	 528.056132	 -2.450690	 60.457512	 61.954477	 3.847368	 39.542488	 38.045523	 -0.126372	 22.424318	 22.428912	 42.463478	 0.700909	 0.711818	 0.537727	 0.164091	 0.558636	 0.153182	 0.855000	 0.875909	 
0.000000	 5.523147	 558.022059	 527.856408	 -1.949616	 60.683177	 61.860756	 2.974678	 39.316823	 38.139244	 -0.389788	 22.518417	 22.571561	 42.378584	 0.704286	 0.713333	 0.540476	 0.163333	 0.556667	 0.156667	 0.859524	 0.876667	 
0.000000	 4.155252	 546.218735	 523.585515	 -1.412542	 60.719611	 61.577647	 2.185720	 39.280389	 38.422353	 -0.095391	 22.324462	 22.303029	 43.043071	 0.699524	 0.694286	 0.535238	 0.163810	 0.547143	 0.147143	 0.846667	 0.858095	 
0.000000	 4.418361	 541.864971	 518.210262	 -1.056906	 60.779236	 61.463820	 1.626621	 39.220764	 38.536180	 0.225085	 22.346763	 22.267857	 43.483682	 0.690455	 0.691818	 0.530455	 0.159091	 0.543182	 0.148636	 0.839091	 0.850909	 
0.000000	 4.271658	 539.120820	 516.382774	 -1.244337	 60.911222	 61.662229	 1.894390	 39.088778	 38.337771	 -0.585169	 22.585566	 22.661409	 43.690818	 0.690455	 0.681818	 0.526364	 0.165000	 0.535455	 0.144286	 0.836818	 0.846818	 
0.000000	 5.175043	 550.703562	 522.625694	 -1.451933	 60.713964	 61.596880	 2.253712	 39.286036	 38.403120	 0.036254	 22.328919	 22.296929	 43.260926	 0.698500	 0.688000	 0.532500	 0.166500	 0.545000	 0.143000	 0.842500	 0.850000	 
