Perturbaton	 Ratio_StepLength(%)	 StepLength_R(cm)	 StepLegnth_L(cm)	 Ratio_StancePhase(%)	 StancePhase_R(%)	 StancePhase_L(%)	 Ratio_SwingPhase(%)	 SwingPhase_R(%)	 SwingPhase_L(%)	 Ratio_DoubleLimbS(%)	 doublelimbS_R(%)	 doublelimbS_L(%)	 Cadence(step/min)	 RTO-LTO(s)	 LTO-RTO(s)	 L swing duration(s)	 R double limb duration(s)	 R swing duration(s)	 L double limb duration(s)	 R stance duration(s)	 L stance duration(s)	 
25.000000	 -4.415460	 499.678237	 521.857117	 2.725231	 65.939596	 64.162527	 -5.109571	 34.060404	 35.837473	 0.067675	 30.068094	 30.038227	 45.522039	 0.652174	 0.669130	 0.473043	 0.177826	 0.450435	 0.218696	 0.869565	 0.846957	 
25.000000	 -3.642652	 502.448941	 520.800099	 1.589421	 65.579067	 64.538134	 -3.017172	 34.420933	 35.461866	 -0.051873	 30.139018	 30.129787	 45.377403	 0.657391	 0.664348	 0.468696	 0.188696	 0.454783	 0.209565	 0.867391	 0.853043	 
25.000000	 -4.639965	 504.853059	 527.387708	 2.005981	 65.584821	 64.276007	 -3.767489	 34.415179	 35.723993	 0.158679	 29.994546	 29.836291	 44.564772	 0.674545	 0.676364	 0.482727	 0.191818	 0.465455	 0.210909	 0.884545	 0.868182	 
25.000000	 -3.338341	 506.369811	 522.628163	 3.260173	 65.784762	 63.667178	 -6.044859	 34.215238	 36.332822	 -0.154142	 29.489704	 29.512715	 44.831067	 0.660909	 0.671364	 0.484545	 0.177727	 0.455455	 0.215909	 0.878182	 0.849091	 
25.000000	 -4.005398	 500.089216	 520.022464	 3.336210	 65.470138	 63.288706	 -6.051459	 34.529862	 36.711294	 -0.208959	 28.694484	 28.781955	 45.479359	 0.656522	 0.662609	 0.485217	 0.171304	 0.455652	 0.206957	 0.863913	 0.833913	 
25.000000	 -4.659620	 504.077199	 527.562451	 3.271148	 65.544429	 63.431397	 -5.970327	 34.455571	 36.568603	 -0.096926	 28.965274	 28.986994	 45.042690	 0.663435	 0.670043	 0.487348	 0.175652	 0.459130	 0.210913	 0.873478	 0.845696	 
0.000000	 -3.901088	 495.705747	 515.281552	 0.611364	 64.618064	 64.217489	 -1.161509	 35.381936	 35.782511	 0.248860	 28.970787	 28.818690	 45.856911	 0.645909	 0.662727	 0.468182	 0.177727	 0.463182	 0.199545	 0.845909	 0.840455	 
0.000000	 -2.920319	 495.967336	 510.543379	 1.087333	 65.244764	 64.531604	 -2.071798	 34.755236	 35.468396	 -0.038390	 29.782090	 29.764281	 46.062336	 0.643043	 0.661304	 0.462174	 0.179565	 0.453043	 0.208261	 0.850435	 0.840870	 
0.000000	 -2.984337	 484.345345	 498.738497	 1.109222	 65.145192	 64.422351	 -2.076074	 34.854808	 35.577649	 -0.213230	 29.534599	 29.566768	 47.267560	 0.629583	 0.640833	 0.452083	 0.177917	 0.442917	 0.197917	 0.827083	 0.818750	 
0.000000	 -1.740435	 498.329387	 506.785725	 1.593592	 65.494285	 64.452507	 -3.008830	 34.505715	 35.547493	 0.695672	 29.945195	 29.878516	 46.249739	 0.647391	 0.650870	 0.461304	 0.185652	 0.448696	 0.202174	 0.850000	 0.836522	 
0.000000	 -1.903042	 490.976392	 500.263692	 1.325182	 65.289365	 64.423645	 -2.498277	 34.710635	 35.576355	 -0.073065	 29.727648	 29.732095	 46.823882	 0.635417	 0.645000	 0.455833	 0.180833	 0.444583	 0.200417	 0.837083	 0.825833	 
0.000000	 -1.499270	 499.559239	 506.749155	 1.570029	 65.649879	 64.619950	 -2.994957	 34.350121	 35.380050	 -0.136776	 30.291264	 30.314366	 46.254833	 0.646957	 0.648182	 0.458696	 0.187391	 0.444783	 0.205652	 0.851739	 0.837826	 
0.000000	 -1.760048	 493.653721	 501.963423	 1.042794	 65.418562	 64.739616	 -1.946582	 34.581438	 35.260384	 0.019114	 30.282684	 30.133374	 46.682293	 0.642609	 0.643913	 0.453478	 0.189130	 0.445217	 0.198696	 0.841304	 0.833043	 
0.000000	 -2.507890	 499.681648	 512.212702	 0.925793	 65.269186	 64.663761	 -1.750062	 34.730814	 35.336239	 -0.259468	 29.942844	 29.987427	 45.872979	 0.651304	 0.655217	 0.462174	 0.190435	 0.453478	 0.201739	 0.853913	 0.845652	 
0.000000	 -0.000961	 502.623349	 502.381975	 1.501970	 65.604258	 64.621617	 -2.842134	 34.395742	 35.378383	 0.093542	 30.196833	 30.150060	 46.277573	 0.647826	 0.651739	 0.459130	 0.186957	 0.447391	 0.204348	 0.850870	 0.838696	 
0.000000	 0.892868	 508.331483	 503.354926	 1.984696	 65.797369	 64.500857	 -3.740458	 34.202631	 35.499143	 0.019419	 30.344213	 30.320783	 45.859719	 0.656364	 0.650000	 0.464091	 0.193182	 0.446818	 0.203182	 0.861364	 0.843182	 
