Perturbaton	 Ratio_StepLength(%)	 StepLength_R(cm)	 StepLegnth_L(cm)	 Ratio_StancePhase(%)	 StancePhase_R(%)	 StancePhase_L(%)	 Ratio_SwingPhase(%)	 SwingPhase_R(%)	 SwingPhase_L(%)	 Ratio_DoubleLimbS(%)	 doublelimbS_R(%)	 doublelimbS_L(%)	 Cadence(step/min)	 RTO-LTO(s)	 LTO-RTO(s)	 L swing duration(s)	 R double limb duration(s)	 R swing duration(s)	 L double limb duration(s)	 R stance duration(s)	 L stance duration(s)	 
0.000000	 4.762246	 571.261826	 544.553224	 0.944465	 60.002794	 59.433581	 -1.433380	 39.997206	 40.566419	 -0.154904	 19.465565	 19.480463	 45.713173	 0.666364	 0.644545	 0.533636	 0.133182	 0.523636	 0.120909	 0.787727	 0.777727	 
0.000000	 2.565379	 561.247848	 546.728310	 -0.221994	 59.742792	 59.870867	 0.301578	 40.257208	 40.129133	 -0.041941	 19.693353	 19.607153	 46.376427	 0.648261	 0.646522	 0.519565	 0.128696	 0.521304	 0.125217	 0.773043	 0.775217	 
0.000000	 3.703238	 568.316637	 547.368804	 0.586768	 60.115818	 59.757134	 -0.921433	 39.884182	 40.242866	 0.051531	 19.901788	 19.877784	 46.021656	 0.656522	 0.646087	 0.524348	 0.132609	 0.519565	 0.126522	 0.783913	 0.778696	 
0.000000	 7.792503	 581.810624	 538.006054	 2.594845	 60.552198	 59.024875	 -3.908469	 39.447802	 40.975125	 -0.079670	 19.515031	 19.485759	 45.673093	 0.670435	 0.643913	 0.539130	 0.130870	 0.518696	 0.125217	 0.795652	 0.774783	 
0.000000	 5.458449	 584.129266	 552.957576	 1.286970	 60.389362	 59.613598	 -1.953464	 39.610638	 40.386402	 -0.111371	 20.029262	 20.008355	 45.120679	 0.675455	 0.651429	 0.536818	 0.138636	 0.526364	 0.127273	 0.803182	 0.792273	 
0.000000	 6.205846	 586.892415	 551.382742	 2.733327	 60.868107	 59.221645	 -4.142145	 39.131893	 40.778355	 -0.402534	 20.048551	 20.096780	 44.854330	 0.686522	 0.652609	 0.546087	 0.140435	 0.523913	 0.128696	 0.814348	 0.793043	 
0.000000	 5.395806	 579.279531	 548.586644	 1.841640	 60.665393	 59.551376	 -2.820051	 39.334607	 40.448624	 0.185738	 20.228401	 20.168089	 45.509265	 0.666818	 0.651364	 0.533182	 0.133636	 0.519091	 0.132273	 0.800000	 0.785000	 
0.000000	 4.003436	 572.903826	 550.225834	 1.538172	 60.713332	 59.780915	 -2.368441	 39.286668	 40.219085	 -0.344333	 20.466163	 20.520661	 45.638587	 0.663478	 0.651739	 0.529130	 0.134783	 0.516522	 0.135217	 0.800000	 0.786522	 
25.000000	 2.564729	 566.701189	 552.013032	 1.360483	 61.129164	 60.298636	 -2.132447	 38.870836	 39.701364	 -0.064748	 21.424475	 21.424528	 45.939484	 0.661304	 0.646522	 0.518696	 0.141304	 0.507826	 0.138696	 0.798696	 0.787826	 
25.000000	 3.181598	 570.675914	 552.378880	 1.801846	 61.923081	 60.814125	 -2.884827	 38.076919	 39.185875	 0.117849	 22.722242	 22.683134	 45.541259	 0.671739	 0.644091	 0.516522	 0.155652	 0.502609	 0.143478	 0.816087	 0.799091	 
