Perturbaton	 Ratio_StepLength(%)	 StepLength_R(cm)	 StepLegnth_L(cm)	 Ratio_StancePhase(%)	 StancePhase_R(%)	 StancePhase_L(%)	 Ratio_SwingPhase(%)	 SwingPhase_R(%)	 SwingPhase_L(%)	 Ratio_DoubleLimbS(%)	 doublelimbS_R(%)	 doublelimbS_L(%)	 Cadence(step/min)	 RTO-LTO(s)	 LTO-RTO(s)	 L swing duration(s)	 R double limb duration(s)	 R swing duration(s)	 L double limb duration(s)	 R stance duration(s)	 L stance duration(s)	 
25.000000	 -3.605497	 585.029413	 605.799779	 -0.780205	 63.245649	 63.731706	 1.288278	 36.754351	 36.268294	 0.047307	 26.928689	 26.890751	 43.132188	 0.684333	 0.708524	 0.505238	 0.179571	 0.513286	 0.195238	 0.880048	 0.888095	 
25.000000	 -3.978670	 577.543223	 600.432503	 0.662224	 63.721511	 63.230244	 -1.204168	 36.278489	 36.769756	 -0.352083	 26.841555	 26.896686	 43.271102	 0.680455	 0.702273	 0.500952	 0.175909	 0.500000	 0.190952	 0.863636	 0.878182	 
25.000000	 -1.480838	 593.985096	 602.279893	 0.175753	 64.401450	 64.281425	 -0.372182	 35.598550	 35.718575	 0.301851	 28.829906	 28.730202	 42.612424	 0.703050	 0.701857	 0.500952	 0.200048	 0.498524	 0.203333	 0.907190	 0.906500	 
25.000000	 -2.508152	 587.950405	 602.611679	 0.463104	 64.071054	 63.768918	 -0.867715	 35.928946	 36.231082	 -0.143678	 27.779348	 27.799852	 43.001458	 0.691818	 0.706364	 0.506364	 0.185000	 0.500476	 0.203636	 0.894091	 0.891364	 
25.000000	 -1.997390	 587.102145	 598.590640	 -1.226215	 63.160180	 63.934384	 2.100606	 36.839820	 36.065616	 -0.062660	 27.067159	 27.082225	 43.067820	 0.687143	 0.707619	 0.502857	 0.183810	 0.513810	 0.193810	 0.880000	 0.891429	 
25.000000	 -1.312442	 593.787241	 601.210244	 -2.136145	 62.327872	 63.668513	 3.601788	 37.672128	 36.331487	 0.685087	 26.008062	 25.982270	 42.734600	 0.688636	 0.714545	 0.510000	 0.179545	 0.529091	 0.185455	 0.875455	 0.894091	 
25.000000	 -1.748018	 589.347084	 598.880240	 -0.571324	 63.020175	 63.374406	 0.931426	 36.979825	 36.625594	 -0.007982	 26.409068	 26.378949	 43.045938	 0.690476	 0.703810	 0.510476	 0.180000	 0.515714	 0.188095	 0.879048	 0.883810	 
25.000000	 -1.660488	 591.473926	 600.867571	 -0.732948	 62.877233	 63.328957	 1.176211	 37.122767	 36.671043	 -0.497407	 26.155582	 26.253678	 42.932265	 0.689524	 0.710476	 0.513333	 0.176190	 0.519048	 0.191429	 0.879048	 0.886667	 
25.000000	 -3.444317	 581.572816	 600.693911	 0.077598	 63.489701	 63.591229	 -0.199530	 36.510299	 36.408771	 0.380466	 26.908671	 26.776658	 42.959387	 0.675455	 0.710909	 0.505000	 0.171364	 0.508095	 0.200476	 0.881905	 0.882273	 
25.000000	 -1.348485	 595.556465	 603.159835	 0.333025	 63.816130	 63.580471	 -0.759274	 36.183870	 36.419529	 -0.234099	 27.382768	 27.438508	 42.623655	 0.700952	 0.708095	 0.512857	 0.187619	 0.509048	 0.199048	 0.898571	 0.895714	 
25.000000	 -1.276648	 598.154091	 605.377920	 2.114327	 64.545136	 63.035649	 -3.875359	 35.454864	 36.964351	 0.027525	 27.818532	 27.806446	 42.532263	 0.706818	 0.705455	 0.520000	 0.186364	 0.499091	 0.206364	 0.912727	 0.891818	 
25.000000	 -0.529141	 595.895941	 598.734693	 1.855407	 64.773222	 63.576391	 -3.374667	 35.226778	 36.423609	 -0.400207	 28.194698	 28.335993	 42.729357	 0.700476	 0.703810	 0.511429	 0.189048	 0.494762	 0.209048	 0.910000	 0.892857	 
0.000000	 -1.421041	 602.664529	 610.758684	 0.215521	 63.284273	 63.201280	 -0.399661	 36.715727	 36.798720	 -0.196996	 26.382546	 26.402062	 42.134267	 0.698095	 0.726190	 0.525714	 0.172857	 0.522857	 0.203333	 0.901905	 0.899048	 
0.000000	 -1.494957	 596.440780	 605.014388	 -0.221559	 63.263626	 63.384577	 0.239070	 36.736374	 36.615423	 -0.650206	 26.620790	 26.740796	 42.754428	 0.690952	 0.714286	 0.514286	 0.176190	 0.514762	 0.199524	 0.888095	 0.890476	 
0.000000	 -2.689628	 593.000714	 608.846818	 -1.348818	 62.650606	 63.496634	 2.270563	 37.349394	 36.503366	 0.201840	 26.233229	 26.151467	 42.656213	 0.686364	 0.718636	 0.512273	 0.172727	 0.524091	 0.194545	 0.881364	 0.891364	 
0.000000	 -1.589145	 600.601479	 609.663903	 -2.154172	 62.500290	 63.849550	 3.613846	 37.499710	 36.150450	 0.053215	 26.336775	 26.298925	 41.966827	 0.695238	 0.733810	 0.517143	 0.179524	 0.537143	 0.196667	 0.893810	 0.913333	 
0.000000	 0.023210	 611.597174	 610.865233	 -1.192359	 62.877822	 63.619296	 1.958203	 37.122178	 36.380704	 -0.172268	 26.486762	 26.510790	 41.805140	 0.706667	 0.729524	 0.522381	 0.184286	 0.532857	 0.196667	 0.902857	 0.913810	 
0.000000	 0.731879	 613.226973	 609.508386	 -1.075587	 62.948452	 63.617300	 1.769180	 37.051548	 36.382700	 -0.218213	 26.550577	 26.577559	 41.681103	 0.708000	 0.733000	 0.524000	 0.183500	 0.533500	 0.199500	 0.906500	 0.916500	 
0.000000	 -1.881798	 613.990634	 623.830739	 -0.521131	 63.363424	 63.683368	 0.825712	 36.636576	 36.316632	 -0.304970	 27.019706	 27.085157	 40.745610	 0.720000	 0.753333	 0.535238	 0.185714	 0.539524	 0.213810	 0.933810	 0.939048	 
0.000000	 -1.077275	 615.082192	 620.842365	 -1.160198	 62.854789	 63.560525	 1.793039	 37.145211	 36.439475	 0.511005	 26.463367	 26.052702	 41.057901	 0.718000	 0.742000	 0.532000	 0.186500	 0.543000	 0.199000	 0.919500	 0.928500	 
0.000000	 1.117293	 618.344733	 611.589710	 -0.710171	 63.139562	 63.547827	 1.212067	 36.860438	 36.452173	 -0.352806	 26.615321	 26.832197	 41.286727	 0.719048	 0.735238	 0.530000	 0.189048	 0.534500	 0.199000	 0.913810	 0.924286	 
0.000000	 -0.991660	 607.607086	 613.046107	 -1.232560	 62.723779	 63.612531	 2.043820	 37.276221	 36.387469	 -0.184444	 26.427424	 26.463021	 41.799178	 0.711111	 0.731579	 0.521053	 0.185263	 0.536316	 0.195263	 0.900526	 0.916842	 
