Perturbaton	 Ratio_StepLength(%)	 StepLength_R(cm)	 StepLegnth_L(cm)	 Ratio_StancePhase(%)	 StancePhase_R(%)	 StancePhase_L(%)	 Ratio_SwingPhase(%)	 SwingPhase_R(%)	 SwingPhase_L(%)	 Ratio_DoubleLimbS(%)	 doublelimbS_R(%)	 doublelimbS_L(%)	 Cadence(step/min)	 RTO-LTO(s)	 LTO-RTO(s)	 L swing duration(s)	 R double limb duration(s)	 R swing duration(s)	 L double limb duration(s)	 R stance duration(s)	 L stance duration(s)	 
0.000000	 0.635836	 578.063396	 574.034727	 0.184755	 61.973125	 61.851667	 -0.349630	 38.026875	 38.148333	 -0.097502	 23.812842	 23.798046	 41.191069	 0.722500	 0.736000	 0.556000	 0.165500	 0.554500	 0.181500	 0.903000	 0.901500	 
0.000000	 -2.714038	 564.238615	 579.554839	 -0.007003	 61.829288	 61.943921	 -0.025385	 38.170712	 38.056079	 -0.052946	 23.889232	 23.887347	 41.441941	 0.715500	 0.732500	 0.551000	 0.164500	 0.552632	 0.181500	 0.897000	 0.897000	 
0.000000	 -1.371353	 575.016990	 582.327470	 0.022671	 61.971085	 61.950148	 -0.084053	 38.028915	 38.049852	 0.148553	 23.971537	 23.905175	 40.720338	 0.728571	 0.742381	 0.560000	 0.169524	 0.560000	 0.182381	 0.913333	 0.911905	 
0.000000	 -4.064278	 571.267058	 594.582762	 -2.255768	 61.471399	 62.862872	 3.632514	 38.528601	 37.137128	 -0.568340	 24.288198	 24.378681	 40.687296	 0.715500	 0.762500	 0.548500	 0.166000	 0.568500	 0.194000	 0.907000	 0.928500	 
0.000000	 0.657894	 572.749385	 567.251669	 -1.181971	 62.258205	 63.008655	 1.836070	 37.741795	 36.991345	 -0.291014	 25.444097	 25.464791	 41.616553	 0.703333	 0.737143	 0.530952	 0.173333	 0.543333	 0.193810	 0.898095	 0.910476	 
0.000000	 -0.166260	 580.347096	 580.632712	 -1.967830	 61.271868	 62.482146	 3.144705	 38.728132	 37.517854	 0.027265	 23.765956	 23.709266	 40.880512	 0.714500	 0.754500	 0.550500	 0.162500	 0.569000	 0.185500	 0.899500	 0.917000	 
0.000000	 2.155881	 577.133262	 564.216958	 -0.067597	 62.506717	 62.534763	 0.012177	 37.493283	 37.465237	 0.373343	 25.042799	 24.941122	 41.741949	 0.713333	 0.723333	 0.538571	 0.175714	 0.540476	 0.182857	 0.898571	 0.899048	 
0.000000	 -3.404581	 576.643409	 596.123927	 -1.734665	 61.778445	 63.118016	 3.424326	 38.221555	 36.881984	 -0.074870	 25.017080	 25.024166	 39.812089	 0.742000	 0.765500	 0.555000	 0.184000	 0.573500	 0.192000	 0.932000	 0.949500	 
25.000000	 -1.128984	 604.515727	 608.540981	 -4.853323	 59.738747	 62.759772	 7.215930	 40.261253	 37.240228	 -1.727015	 21.580262	 22.055781	 37.151868	 0.790000	 0.834444	 0.602105	 0.168889	 0.650526	 0.140000	 0.943684	 0.997368	 
25.000000	 0.986200	 576.700100	 569.912705	 -5.099945	 58.533009	 61.580877	 7.582579	 41.466991	 38.419123	 1.333740	 20.689425	 20.223306	 41.013809	 0.719500	 0.741500	 0.557895	 0.158500	 0.606500	 0.135000	 0.857000	 0.900000	 
25.000000	 -6.048429	 564.316938	 598.669866	 -3.149056	 60.165408	 62.081797	 4.898564	 39.834592	 37.918203	 -0.328508	 22.200904	 22.232879	 40.827203	 0.718571	 0.753810	 0.558095	 0.157500	 0.586667	 0.167143	 0.884762	 0.908500	 
25.000000	 -1.401116	 575.213443	 582.497242	 -1.066661	 60.851060	 61.483271	 1.548657	 39.148940	 38.516729	 -0.510345	 22.306748	 22.368804	 40.635751	 0.737500	 0.739000	 0.569500	 0.170500	 0.578500	 0.160500	 0.899500	 0.909500	 
25.000000	 -3.198905	 574.187613	 591.767179	 -2.224696	 60.825819	 61.989499	 3.465715	 39.174181	 38.010501	 0.046589	 22.908512	 22.547126	 41.099829	 0.719048	 0.742857	 0.554762	 0.166000	 0.575714	 0.167143	 0.890500	 0.905238	 
25.000000	 0.421749	 580.386532	 577.192094	 -3.239540	 60.621439	 62.537494	 4.971633	 39.378561	 37.462506	 -0.190885	 22.916591	 22.935799	 40.917167	 0.718000	 0.748500	 0.549500	 0.169000	 0.575789	 0.167500	 0.886000	 0.917500	 
25.000000	 -0.869514	 579.257709	 583.846878	 -1.222164	 61.542929	 62.152123	 1.883861	 38.457071	 37.847877	 -0.033715	 23.528381	 23.501819	 40.816182	 0.725263	 0.742500	 0.554737	 0.169000	 0.566000	 0.176500	 0.901053	 0.911500	 
25.000000	 1.916487	 581.710426	 570.339133	 -1.296888	 61.788527	 62.575464	 1.999756	 38.211473	 37.424536	 0.085246	 24.357456	 24.303590	 41.025653	 0.723810	 0.739524	 0.547619	 0.176190	 0.560000	 0.179524	 0.904286	 0.915714	 
25.000000	 -2.520377	 571.964055	 585.761708	 -0.481046	 62.250085	 62.544005	 0.754566	 37.749915	 37.455995	 -0.440581	 24.836070	 24.909634	 40.650530	 0.732000	 0.742500	 0.552500	 0.180000	 0.555000	 0.187500	 0.919500	 0.922500	 
25.000000	 2.668301	 585.296903	 569.275384	 -1.038626	 61.433266	 62.164072	 1.587113	 38.566734	 37.835928	 0.198527	 23.455311	 23.400864	 41.238382	 0.731429	 0.727619	 0.552857	 0.176667	 0.563333	 0.164286	 0.894286	 0.904286	 
25.000000	 2.975741	 589.102489	 571.300727	 -0.120301	 61.820528	 61.878695	 0.082512	 38.179472	 38.121305	 -0.331553	 23.656201	 23.701494	 40.721574	 0.729000	 0.746000	 0.563000	 0.167500	 0.563500	 0.182500	 0.912000	 0.913500	 
25.000000	 0.094614	 579.354035	 578.312758	 -1.005398	 61.493749	 62.099774	 1.524727	 38.506251	 37.900226	 -0.433054	 23.572125	 23.641754	 40.665262	 0.724286	 0.752381	 0.555000	 0.165238	 0.568571	 0.183810	 0.908571	 0.917619	 
25.000000	 -2.821005	 572.650160	 588.276880	 -0.995550	 60.946334	 61.549802	 1.531781	 39.053666	 38.450198	 -0.302159	 22.530252	 22.558474	 40.785065	 0.718500	 0.753000	 0.561579	 0.152500	 0.573500	 0.179500	 0.897500	 0.905500	 
25.000000	 2.822328	 585.566910	 568.909852	 0.767906	 62.112133	 61.630718	 -1.290507	 37.887867	 38.369282	 0.129345	 23.740021	 23.677897	 41.018855	 0.726950	 0.736050	 0.561450	 0.166000	 0.555500	 0.180550	 0.909000	 0.902050	 
0.000000	 0.895723	 570.439417	 564.831140	 1.090824	 62.686609	 61.999903	 -1.854405	 37.313391	 38.000097	 0.094161	 24.675638	 24.630453	 41.913931	 0.710476	 0.723810	 0.542000	 0.164286	 0.535238	 0.188571	 0.897619	 0.888095	 
0.000000	 -0.865465	 563.862530	 568.416642	 0.576019	 62.497598	 62.136308	 -0.969072	 37.502402	 37.863692	 -0.048088	 24.635014	 24.632812	 41.673898	 0.711905	 0.727619	 0.545238	 0.167143	 0.540000	 0.187619	 0.900000	 0.894762	 
0.000000	 -3.393269	 564.110825	 582.893690	 0.468775	 62.321945	 62.022818	 -0.824001	 37.678055	 37.977182	 -0.165716	 24.320244	 24.336116	 41.537997	 0.710952	 0.735238	 0.549048	 0.161429	 0.544762	 0.190476	 0.900476	 0.896667	 
0.000000	 -1.936976	 560.583064	 571.147121	 1.627214	 62.693239	 61.666624	 -2.781162	 37.306761	 38.333376	 -0.127291	 24.422177	 24.428792	 41.611405	 0.714286	 0.725238	 0.551905	 0.162857	 0.536190	 0.189048	 0.904286	 0.888095	 
0.000000	 -0.637674	 584.892159	 587.836803	 -0.000188	 62.253576	 62.243330	 -0.073954	 37.746424	 37.756670	 -0.178933	 24.446937	 24.482682	 40.264742	 0.733000	 0.758500	 0.563500	 0.170500	 0.563500	 0.195000	 0.928000	 0.929000	 
0.000000	 -2.857066	 584.427429	 600.416919	 -0.042705	 61.938587	 61.960197	 0.036655	 38.061413	 38.039803	 -0.051931	 24.000426	 23.993747	 39.560461	 0.738500	 0.775000	 0.575500	 0.163000	 0.574500	 0.200500	 0.940000	 0.938000	 
0.000000	 -0.210363	 584.756313	 585.325481	 -0.304880	 62.381550	 62.556565	 0.398895	 37.618450	 37.443435	 -0.309083	 24.835381	 24.878999	 40.639134	 0.721500	 0.760500	 0.554500	 0.166000	 0.558000	 0.202500	 0.921500	 0.922632	 
0.000000	 2.234122	 577.476772	 564.217141	 0.334428	 62.493385	 62.274186	 -0.629217	 37.506615	 37.725814	 -0.093859	 24.817587	 24.815952	 41.338498	 0.716667	 0.733333	 0.547143	 0.170000	 0.543333	 0.190000	 0.907619	 0.903333	 
0.000000	 -0.460468	 589.926134	 592.347504	 0.083965	 62.202528	 62.143435	 -0.185945	 37.797472	 37.856565	 -0.148639	 24.333207	 24.354230	 40.007513	 0.743500	 0.757000	 0.568000	 0.175500	 0.567000	 0.190000	 0.933000	 0.932500	 
0.000000	 -2.463523	 592.208045	 606.138532	 -0.198666	 62.205443	 62.319254	 0.259552	 37.794557	 37.680746	 -0.061889	 24.526100	 24.526156	 39.553119	 0.741111	 0.776111	 0.571667	 0.169444	 0.573333	 0.202778	 0.943889	 0.945556	 
