Perturbaton	 Ratio_StepLength(%)	 StepLength_R(cm)	 StepLegnth_L(cm)	 Ratio_StancePhase(%)	 StancePhase_R(%)	 StancePhase_L(%)	 Ratio_SwingPhase(%)	 SwingPhase_R(%)	 SwingPhase_L(%)	 Ratio_DoubleLimbS(%)	 doublelimbS_R(%)	 doublelimbS_L(%)	 Cadence(step/min)	 RTO-LTO(s)	 LTO-RTO(s)	 L swing duration(s)	 R double limb duration(s)	 R swing duration(s)	 L double limb duration(s)	 R stance duration(s)	 L stance duration(s)	 
25.000000	 -3.947019	 563.908277	 586.405795	 -0.431356	 63.082376	 63.347445	 0.685507	 36.917624	 36.652555	 -0.023370	 26.448826	 26.437903	 40.607930	 0.749048	 0.729048	 0.541429	 0.206667	 0.545238	 0.183810	 0.932381	 0.935714	 
25.000000	 -4.405775	 560.676848	 585.566548	 0.848877	 63.510859	 62.964191	 -1.534792	 36.489141	 37.035809	 -0.241773	 26.412251	 26.437062	 40.700233	 0.753000	 0.724000	 0.547000	 0.206000	 0.539500	 0.184500	 0.936500	 0.930000	 
25.000000	 -7.441786	 551.941188	 594.299984	 -0.331128	 62.311158	 62.346796	 0.490577	 37.688842	 37.653204	 -1.280899	 24.368292	 24.695428	 40.866904	 0.736842	 0.729000	 0.554737	 0.182632	 0.553000	 0.176000	 0.912632	 0.914211	 
25.000000	 -5.311093	 551.795467	 581.544568	 -0.735487	 62.472427	 62.896515	 1.131168	 37.527573	 37.103485	 -0.137260	 25.041059	 25.181325	 41.747501	 0.725714	 0.715238	 0.538571	 0.185714	 0.544286	 0.170952	 0.896190	 0.900952	 
25.000000	 -2.710355	 552.566665	 567.250291	 0.094680	 62.666103	 62.598862	 -0.214784	 37.333897	 37.401138	 -0.076345	 25.262415	 25.254494	 41.722469	 0.726667	 0.711429	 0.538095	 0.189048	 0.534500	 0.174286	 0.901429	 0.900476	 
25.000000	 -2.510519	 554.218528	 567.744549	 0.083630	 62.735083	 62.669100	 -0.237390	 37.264917	 37.330900	 -0.224128	 25.453669	 25.481256	 41.504514	 0.729095	 0.714238	 0.536500	 0.191000	 0.537095	 0.177143	 0.907190	 0.905238	 
25.000000	 -2.530909	 569.691081	 583.570045	 0.594842	 62.747047	 62.367398	 -1.048880	 37.252953	 37.632602	 0.203245	 25.112501	 25.208659	 40.432984	 0.760000	 0.725000	 0.558500	 0.201000	 0.554000	 0.171000	 0.931500	 0.926000	 
25.000000	 -4.148912	 556.456631	 577.984619	 0.709370	 63.331626	 62.896931	 -1.270100	 36.668374	 37.103069	 -0.073791	 26.260813	 26.073617	 41.236565	 0.738095	 0.718095	 0.540476	 0.198095	 0.536190	 0.184500	 0.926000	 0.916190	 
25.000000	 -1.712302	 563.117555	 572.477505	 0.229365	 62.863209	 62.619276	 -0.422694	 37.136791	 37.380724	 -0.366428	 25.462245	 25.567517	 40.929042	 0.741500	 0.723500	 0.546842	 0.192632	 0.544000	 0.179500	 0.922500	 0.912500	 
25.000000	 -7.808269	 554.310284	 598.506508	 -0.075292	 62.364915	 62.408373	 0.100145	 37.635085	 37.591627	 -0.011401	 24.797751	 24.777571	 40.441501	 0.750000	 0.734000	 0.557500	 0.191500	 0.558000	 0.176000	 0.925500	 0.925500	 
25.000000	 -5.653266	 558.897069	 590.385738	 0.035060	 62.452639	 62.422950	 -0.113891	 37.547361	 37.577050	 0.055449	 25.073960	 24.934559	 40.417516	 0.750952	 0.734286	 0.558095	 0.192857	 0.556667	 0.177619	 0.927619	 0.927143	 
25.000000	 -3.799689	 570.635304	 591.374055	 -0.283529	 62.707968	 62.882124	 0.450517	 37.292032	 37.117876	 0.076810	 25.552187	 25.527964	 40.249789	 0.757000	 0.737000	 0.554000	 0.201500	 0.557500	 0.179500	 0.935000	 0.938500	 
0.000000	 -5.522652	 537.257673	 567.337623	 -0.218738	 63.335513	 63.464198	 0.304480	 36.664487	 36.535802	 -0.010304	 26.707967	 26.689508	 42.584453	 0.709524	 0.703810	 0.516190	 0.192857	 0.519571	 0.186450	 0.892810	 0.896667	 
0.000000	 -2.383497	 542.083843	 554.923567	 -0.273781	 63.870361	 64.037428	 0.423737	 36.129639	 35.962572	 0.230977	 27.945923	 27.870139	 42.596461	 0.703810	 0.704762	 0.506190	 0.196667	 0.509048	 0.195714	 0.900000	 0.901429	 
0.000000	 -2.095992	 555.851878	 566.021228	 1.051209	 63.681734	 63.006375	 -1.889925	 36.318266	 36.993625	 -0.367644	 26.733949	 26.807387	 41.723978	 0.727619	 0.707619	 0.531429	 0.197619	 0.520000	 0.187619	 0.916190	 0.908500	 
0.000000	 -0.976941	 551.302422	 556.257422	 1.000442	 63.723225	 63.099039	 -1.789981	 36.276775	 36.900961	 0.253460	 26.892581	 26.710441	 42.157250	 0.721048	 0.705619	 0.526190	 0.194381	 0.516571	 0.189048	 0.909143	 0.900000	 
0.000000	 -0.298098	 545.260062	 545.752824	 0.531219	 63.187841	 62.850588	 -0.923480	 36.812159	 37.149412	 -0.262973	 26.046282	 26.091545	 42.896234	 0.708182	 0.689545	 0.519545	 0.189545	 0.514091	 0.175455	 0.884091	 0.879091	 
0.000000	 3.761747	 570.746049	 548.819420	 -0.188749	 63.265258	 63.375222	 0.254244	 36.734742	 36.624778	 0.148771	 26.667262	 26.615031	 41.370736	 0.730500	 0.720500	 0.531000	 0.198500	 0.533000	 0.187500	 0.918000	 0.919000	 
0.000000	 2.769655	 560.424421	 544.226150	 1.323094	 63.518953	 62.735335	 -2.311127	 36.481047	 37.264665	 -0.262067	 26.344679	 26.356491	 42.379324	 0.716667	 0.700476	 0.528095	 0.189048	 0.515714	 0.184762	 0.901429	 0.889524	 
0.000000	 -1.771574	 544.793112	 553.796763	 0.701288	 63.692571	 63.240683	 -1.269617	 36.307429	 36.759317	 0.080715	 26.963640	 26.932807	 42.345756	 0.715455	 0.701364	 0.520455	 0.194091	 0.514091	 0.187273	 0.902727	 0.895455	 
0.000000	 -4.466316	 533.334529	 557.545986	 -0.095483	 63.293796	 63.346820	 0.109760	 36.706204	 36.653180	 -0.336862	 26.591271	 26.655438	 42.864412	 0.704762	 0.698095	 0.513810	 0.190000	 0.514286	 0.183810	 0.886190	 0.888095	 
0.000000	 -4.668651	 541.809590	 565.383069	 0.848182	 64.027930	 63.493965	 -1.550412	 35.972070	 36.506035	 0.195944	 27.636905	 27.557977	 42.299407	 0.710500	 0.707500	 0.518000	 0.193500	 0.510000	 0.197500	 0.910500	 0.901000	 
