Perturbaton	 Ratio_StepLength(%)	 StepLength_R(cm)	 StepLegnth_L(cm)	 Ratio_StancePhase(%)	 StancePhase_R(%)	 StancePhase_L(%)	 Ratio_SwingPhase(%)	 SwingPhase_R(%)	 SwingPhase_L(%)	 Ratio_DoubleLimbS(%)	 doublelimbS_R(%)	 doublelimbS_L(%)	 Cadence(step/min)	 RTO-LTO(s)	 LTO-RTO(s)	 L swing duration(s)	 R double limb duration(s)	 R swing duration(s)	 L double limb duration(s)	 R stance duration(s)	 L stance duration(s)	 
25.000000	 -7.497286	 514.908522	 554.448508	 3.683965	 65.742981	 63.362613	 -6.728686	 34.257019	 36.637387	 -0.069941	 29.069909	 29.070859	 44.393347	 0.683478	 0.670435	 0.495652	 0.186957	 0.463913	 0.206522	 0.888696	 0.857391	 
25.000000	 -8.816350	 504.511573	 550.696969	 3.098536	 65.664880	 63.658012	 -5.697804	 34.335120	 36.341988	 0.040339	 29.348217	 29.329554	 45.060761	 0.671364	 0.660000	 0.483636	 0.187273	 0.456818	 0.203182	 0.874545	 0.847273	 
25.000000	 -9.051879	 508.191480	 556.030803	 3.535155	 65.529197	 63.248288	 -6.431501	 34.470803	 36.751712	 0.103538	 28.788165	 28.729723	 44.623472	 0.678182	 0.665909	 0.494091	 0.184545	 0.464091	 0.201818	 0.881364	 0.850455	 
25.000000	 -13.245925	 491.530319	 560.515463	 2.521836	 65.242530	 63.511993	 -4.573945	 34.757470	 36.488007	 -0.451560	 28.755688	 28.880744	 45.006439	 0.661739	 0.670435	 0.486522	 0.176522	 0.461739	 0.208696	 0.870000	 0.846957	 
25.000000	 -12.446173	 497.978455	 563.504254	 2.858129	 65.557841	 63.705776	 -5.263398	 34.442159	 36.294224	 0.172343	 29.249590	 29.175949	 44.754817	 0.674091	 0.668636	 0.486818	 0.185909	 0.463182	 0.205455	 0.879091	 0.854545	 
25.000000	 -14.734622	 490.450331	 567.923770	 2.362984	 65.017306	 63.494849	 -4.281881	 34.982694	 36.505151	 0.005817	 28.534628	 28.520453	 44.911357	 0.669130	 0.665652	 0.487391	 0.182174	 0.466957	 0.198696	 0.868696	 0.847826	 
25.000000	 -9.672875	 501.337637	 551.854641	 3.133864	 65.037157	 63.152997	 -5.604538	 34.962843	 36.847003	 -0.236139	 28.167126	 28.211221	 45.025809	 0.665000	 0.668182	 0.491364	 0.174091	 0.465909	 0.202273	 0.866818	 0.842273	 
25.000000	 -7.902383	 510.256967	 551.612394	 3.085091	 65.070610	 63.088306	 -5.548033	 34.929390	 36.911694	 -0.108889	 28.157444	 28.159877	 44.843618	 0.678261	 0.660435	 0.493913	 0.183913	 0.467391	 0.193043	 0.870870	 0.841818	 
25.000000	 -6.709183	 507.237497	 541.566151	 2.971963	 65.469285	 63.514598	 -5.438701	 34.530715	 36.485402	 -0.010789	 28.845368	 28.840288	 45.408692	 0.664545	 0.657273	 0.484091	 0.180455	 0.456364	 0.200909	 0.865455	 0.837727	 
25.000000	 -8.636790	 504.550288	 549.542734	 2.277906	 65.613306	 64.139718	 -4.248507	 34.386694	 35.860282	 0.253370	 29.826862	 29.732945	 44.898060	 0.668261	 0.668696	 0.478261	 0.189565	 0.460870	 0.207826	 0.876957	 0.858261	 
25.000000	 -10.933589	 497.382955	 554.545324	 2.385038	 65.390545	 63.844036	 -4.400024	 34.609455	 36.155964	 -0.201798	 29.279728	 29.325099	 45.016606	 0.666818	 0.664091	 0.481364	 0.185909	 0.459545	 0.204545	 0.871818	 0.850000	 
25.000000	 -9.797036	 512.674301	 565.391657	 2.932337	 65.735412	 63.828777	 -5.454319	 34.264588	 36.171223	 -0.138213	 29.499320	 29.520560	 44.230769	 0.685455	 0.674545	 0.491818	 0.193182	 0.466364	 0.208182	 0.892273	 0.867727	 
0.000000	 -11.918220	 503.842552	 567.241137	 1.491122	 65.287591	 64.313535	 -2.808414	 34.712409	 35.686465	 0.012797	 29.646261	 29.623055	 44.196373	 0.679565	 0.676087	 0.483913	 0.196087	 0.470435	 0.205652	 0.886522	 0.872174	 
0.000000	 -12.644310	 493.968402	 560.331003	 2.221839	 65.251553	 63.811626	 -4.093831	 34.748447	 36.188374	 -0.279803	 29.038439	 29.089988	 44.975576	 0.676818	 0.659545	 0.483182	 0.192727	 0.463636	 0.195909	 0.870909	 0.852273	 
0.000000	 -11.085129	 488.963757	 546.010145	 2.844112	 65.510463	 63.667114	 -5.240742	 34.489537	 36.332886	 -0.080061	 29.163126	 29.153587	 45.852605	 0.664783	 0.644348	 0.475652	 0.189130	 0.451739	 0.192609	 0.857391	 0.833478	 
0.000000	 -11.995157	 500.012174	 563.115891	 2.516929	 65.434550	 63.804009	 -4.632392	 34.565450	 36.195991	 0.138650	 29.270850	 29.201678	 44.702146	 0.679091	 0.661818	 0.485455	 0.194091	 0.462381	 0.197727	 0.878636	 0.855909	 
0.000000	 -9.684777	 491.620433	 541.309285	 2.124652	 65.128307	 63.783118	 -3.882536	 34.871693	 36.216882	 -0.300801	 28.977098	 29.035754	 46.131411	 0.661304	 0.642174	 0.471739	 0.188696	 0.452609	 0.189565	 0.848696	 0.830870	 
0.000000	 -11.454931	 490.893026	 552.361576	 2.802919	 65.685027	 63.865157	 -5.191121	 34.314973	 36.134843	 0.045417	 29.547562	 29.517751	 45.633634	 0.668261	 0.646087	 0.475217	 0.193913	 0.451739	 0.194348	 0.863913	 0.840000	 
0.000000	 -11.251913	 503.342069	 562.889279	 3.038458	 65.889244	 63.913406	 -5.651528	 34.110756	 36.086594	 0.036046	 29.824221	 29.810337	 44.462534	 0.683810	 0.666364	 0.486818	 0.195909	 0.460000	 0.206364	 0.889545	 0.862273	 
0.000000	 -12.515311	 498.692498	 564.910250	 2.657590	 65.465231	 63.741606	 -4.907780	 34.534769	 36.258394	 -0.109303	 29.218593	 29.229908	 44.631173	 0.680000	 0.665217	 0.487391	 0.191739	 0.463913	 0.201304	 0.880435	 0.856957	 
0.000000	 -10.975765	 502.069268	 560.094828	 3.068591	 65.535981	 63.547888	 -5.648327	 34.464019	 36.452112	 -0.168488	 28.942542	 29.097492	 44.717588	 0.680909	 0.661818	 0.489545	 0.191818	 0.462727	 0.199091	 0.880000	 0.853636	 
0.000000	 -11.292764	 497.296859	 556.332615	 2.008539	 65.293340	 64.008012	 -3.732873	 34.706660	 35.991988	 -0.734890	 29.191857	 29.435188	 45.043411	 0.678000	 0.656190	 0.480952	 0.194762	 0.461429	 0.194762	 0.870000	 0.855500	 
