Perturbaton	 Ratio_StepLength(%)	 StepLength_R(cm)	 StepLegnth_L(cm)	 Ratio_StancePhase(%)	 StancePhase_R(%)	 StancePhase_L(%)	 Ratio_SwingPhase(%)	 SwingPhase_R(%)	 SwingPhase_L(%)	 Ratio_DoubleLimbS(%)	 doublelimbS_R(%)	 doublelimbS_L(%)	 Cadence(step/min)	 RTO-LTO(s)	 LTO-RTO(s)	 L swing duration(s)	 R double limb duration(s)	 R swing duration(s)	 L double limb duration(s)	 R stance duration(s)	 L stance duration(s)	 
0.000000	 -6.449524	 472.485399	 503.298981	 -0.123305	 64.239244	 64.072800	 0.104694	 35.760756	 35.927200	 -0.287340	 28.278513	 28.332515	 46.923672	 0.636364	 0.641818	 0.458182	 0.178636	 0.456190	 0.183636	 0.820000	 0.820455	 
0.000000	 -5.247926	 478.682245	 504.013613	 -0.274880	 64.183896	 64.354341	 0.445901	 35.816104	 35.645659	 -0.153645	 28.528641	 28.549394	 46.638573	 0.635417	 0.651250	 0.458750	 0.177083	 0.460833	 0.190417	 0.825833	 0.828333	 
0.000000	 -5.388905	 480.158434	 506.399705	 -0.740262	 63.922338	 64.390078	 1.270086	 36.077662	 35.609922	 0.204974	 28.346930	 28.274239	 46.365959	 0.643478	 0.649565	 0.460435	 0.183043	 0.466957	 0.182609	 0.827391	 0.832609	 
0.000000	 -4.668975	 484.715026	 507.525030	 -1.009781	 63.692495	 64.327679	 1.710385	 36.307505	 35.672321	 -0.250103	 27.984280	 28.020999	 46.104606	 0.648261	 0.655217	 0.464783	 0.183043	 0.473043	 0.182174	 0.829130	 0.838261	 
0.000000	 -3.514079	 486.659310	 503.474767	 -0.447351	 64.169004	 64.450224	 0.755623	 35.830996	 35.549776	 -0.234917	 28.606396	 28.662967	 46.129619	 0.647826	 0.653043	 0.462609	 0.185652	 0.465652	 0.187391	 0.834783	 0.838696	 
0.000000	 -4.198130	 488.887877	 509.449431	 -0.915678	 63.594709	 64.171706	 1.559462	 36.405291	 35.828294	 0.263165	 27.809708	 27.718560	 45.812906	 0.650000	 0.658261	 0.468696	 0.181304	 0.476957	 0.181304	 0.833043	 0.839565	 
0.000000	 -5.002552	 494.753246	 520.002656	 -1.759812	 63.330466	 64.449149	 3.072117	 36.669534	 35.550851	 -0.330529	 27.753355	 27.838054	 45.078012	 0.660000	 0.672727	 0.473636	 0.185909	 0.487727	 0.185000	 0.843182	 0.858636	 
0.000000	 -5.396123	 479.864663	 506.291306	 -0.857018	 63.700063	 64.243640	 1.486513	 36.299937	 35.756360	 -0.520160	 27.876427	 27.968867	 46.349374	 0.641667	 0.654167	 0.462609	 0.179167	 0.470417	 0.183750	 0.825000	 0.833333	 
25.000000	 -1.727285	 493.279333	 498.138272	 1.113880	 60.530479	 60.027067	 -1.751157	 39.469521	 39.972933	 -0.122030	 20.658762	 20.630917	 45.995667	 0.661739	 0.640000	 0.520870	 0.142609	 0.513478	 0.126522	 0.790870	 0.782609	 
25.000000	 0.733579	 499.714514	 495.218636	 4.291825	 60.640042	 58.287879	 -5.900493	 39.359958	 41.712121	 -0.957391	 18.834811	 18.969868	 45.579067	 0.668636	 0.650455	 0.550455	 0.118636	 0.518636	 0.131818	 0.798636	 0.769091	 
25.000000	 -0.883791	 496.263593	 499.834152	 2.706295	 60.226048	 58.575034	 -4.233355	 39.773952	 41.424966	 -0.038205	 18.790268	 18.765542	 45.477541	 0.658696	 0.660000	 0.546957	 0.113043	 0.525217	 0.134783	 0.795217	 0.773043	 
25.000000	 -2.096625	 494.368737	 504.093560	 3.554834	 61.080806	 58.912716	 -5.573271	 38.919194	 41.087284	 -0.273026	 20.044556	 20.015009	 45.605527	 0.660435	 0.655652	 0.540000	 0.119130	 0.511304	 0.144348	 0.804348	 0.774783	 
25.000000	 -1.765487	 493.609293	 502.170548	 0.023568	 60.263476	 60.229830	 -0.158905	 39.736524	 39.770170	 -0.586447	 20.476752	 20.522971	 45.635086	 0.650870	 0.665217	 0.523043	 0.126957	 0.522174	 0.143043	 0.792609	 0.792174	 
25.000000	 -6.179030	 485.781612	 515.962472	 0.650827	 60.312731	 59.904391	 -1.089332	 39.687269	 40.095609	 -0.216174	 20.214539	 20.215628	 45.324112	 0.652273	 0.670455	 0.530909	 0.122727	 0.525455	 0.145000	 0.798636	 0.793182	 
25.000000	 -3.372301	 493.383764	 509.513416	 1.355829	 60.470033	 59.602759	 -2.381202	 39.529967	 40.397241	 -0.095784	 20.044608	 20.019681	 45.581634	 0.661304	 0.656087	 0.532174	 0.129130	 0.521304	 0.134783	 0.796522	 0.785217	 
25.000000	 -4.693822	 487.922304	 510.842142	 1.878118	 60.742872	 59.588103	 -3.001139	 39.257128	 40.411897	 -0.067646	 20.349317	 20.344471	 45.482817	 0.658696	 0.661304	 0.533043	 0.124783	 0.517391	 0.143913	 0.801739	 0.786087	 
25.000000	 -3.723582	 489.498144	 506.898639	 2.413565	 61.148690	 59.675641	 -3.781570	 38.851310	 40.324359	 -0.482676	 20.800171	 20.834791	 45.722840	 0.658261	 0.653913	 0.529565	 0.130000	 0.510000	 0.143913	 0.803043	 0.783913	 
25.000000	 -1.993103	 495.933949	 504.820670	 3.515564	 61.387966	 59.252264	 -5.448261	 38.612034	 40.747736	 -0.225491	 20.588344	 20.637279	 45.523722	 0.659091	 0.660909	 0.537727	 0.121364	 0.509545	 0.154762	 0.809545	 0.782273	 
25.000000	 -2.052694	 501.079594	 509.547510	 4.595907	 62.411752	 59.587811	 -6.705263	 37.588248	 40.412189	 0.436238	 22.048745	 22.098558	 45.587612	 0.653043	 0.663913	 0.531304	 0.119565	 0.495217	 0.168696	 0.821739	 0.783478	 
25.000000	 -5.061384	 489.975258	 514.573030	 3.617812	 61.714389	 59.629277	 -5.643600	 38.285611	 40.370723	 -0.527876	 21.415928	 21.497142	 45.382792	 0.650000	 0.673043	 0.534348	 0.116522	 0.502727	 0.168261	 0.817826	 0.789565	 
25.000000	 -1.101558	 502.542305	 507.360621	 0.864871	 61.637406	 61.098022	 -1.432778	 38.362594	 38.901978	 0.382218	 22.783456	 22.685215	 45.605140	 0.642609	 0.673478	 0.511304	 0.129565	 0.504783	 0.168696	 0.811304	 0.803043	 
25.000000	 -2.150275	 500.594804	 511.135935	 -0.786594	 61.536639	 62.012685	 1.205126	 38.463361	 37.987315	 -0.178982	 23.524933	 23.528567	 45.423273	 0.646364	 0.675000	 0.502273	 0.145000	 0.508636	 0.166364	 0.813182	 0.820000	 
0.000000	 -2.934175	 487.750342	 501.889070	 0.506422	 64.408780	 64.053021	 -0.978037	 35.591220	 35.946979	 0.183909	 28.462993	 28.449026	 46.165803	 0.640435	 0.661304	 0.466818	 0.169130	 0.463478	 0.197826	 0.837391	 0.830435	 
0.000000	 -4.087725	 491.080263	 511.364676	 -1.457995	 63.736341	 64.663151	 2.544009	 36.263659	 35.336849	 -0.134273	 28.423029	 28.441160	 45.464087	 0.635217	 0.684348	 0.465000	 0.168696	 0.477826	 0.206522	 0.841304	 0.853043	 
0.000000	 -4.883682	 488.858812	 513.146930	 -0.890854	 63.687283	 64.243013	 1.476116	 36.312717	 35.756987	 -0.162939	 27.903235	 27.923290	 45.479117	 0.642609	 0.678261	 0.472174	 0.170000	 0.479565	 0.198696	 0.840435	 0.848261	 
0.000000	 -6.433186	 481.928946	 513.599401	 -1.342738	 63.920047	 64.777722	 2.373837	 36.079953	 35.222278	 0.023215	 28.673587	 28.654667	 45.812671	 0.633913	 0.676522	 0.461739	 0.172609	 0.473478	 0.203043	 0.837391	 0.849130	 
0.000000	 -4.850758	 485.037992	 508.593596	 -1.639699	 63.554389	 64.587244	 2.790125	 36.445611	 35.412756	 -0.159189	 28.197405	 28.213345	 45.905576	 0.626957	 0.678261	 0.462174	 0.164783	 0.474783	 0.203478	 0.830870	 0.843043	 
0.000000	 -3.673222	 484.986842	 502.862773	 -1.416935	 63.533056	 64.428644	 2.433567	 36.466944	 35.571356	 -0.199765	 27.938352	 27.955917	 46.301953	 0.626957	 0.670435	 0.461304	 0.165217	 0.473043	 0.197391	 0.823478	 0.835652	 
0.000000	 -3.625110	 489.229570	 506.941717	 -0.848351	 63.663153	 64.323057	 1.476965	 36.336847	 35.676943	 0.108029	 27.849893	 27.809470	 45.718108	 0.639130	 0.673043	 0.468636	 0.170000	 0.477826	 0.195217	 0.835652	 0.843043	 
0.000000	 -4.781358	 488.181269	 511.496015	 -1.582260	 63.749511	 64.760552	 2.800715	 36.250489	 35.239448	 0.044438	 28.520529	 28.494849	 45.566787	 0.641304	 0.674783	 0.463913	 0.177826	 0.477391	 0.197391	 0.839565	 0.852609	 
0.000000	 -6.617201	 483.425516	 516.041820	 -1.011273	 63.907846	 64.541672	 1.694421	 36.092154	 35.458328	 -0.162268	 28.473384	 28.496231	 45.641700	 0.643636	 0.671818	 0.465909	 0.176364	 0.473636	 0.198182	 0.840455	 0.848182	 
0.000000	 -3.073278	 489.560258	 504.414830	 -1.554353	 63.465648	 64.597729	 2.742140	 36.534352	 35.402271	 0.027757	 28.005840	 27.983867	 45.990885	 0.634091	 0.673182	 0.462727	 0.171364	 0.478636	 0.194545	 0.828182	 0.844545	 
