Perturbaton	 Ratio_StepLength(%)	 StepLength_R(cm)	 StepLegnth_L(cm)	 Ratio_StancePhase(%)	 StancePhase_R(%)	 StancePhase_L(%)	 Ratio_SwingPhase(%)	 SwingPhase_R(%)	 SwingPhase_L(%)	 Ratio_DoubleLimbS(%)	 doublelimbS_R(%)	 doublelimbS_L(%)	 Cadence(step/min)	 RTO-LTO(s)	 LTO-RTO(s)	 L swing duration(s)	 R double limb duration(s)	 R swing duration(s)	 L double limb duration(s)	 R stance duration(s)	 L stance duration(s)	 
0.000000	 -0.618855	 468.118397	 472.002253	 1.152045	 63.432232	 62.702300	 -1.992712	 36.567768	 37.297700	 -0.122763	 26.143540	 26.155039	 45.075214	 0.666818	 0.665455	 0.496364	 0.169091	 0.486364	 0.179091	 0.844545	 0.834545	 
0.000000	 -2.388793	 469.279896	 480.295094	 1.201609	 63.458720	 62.803110	 -2.072492	 36.541280	 37.196890	 -0.125862	 26.274638	 26.279202	 44.538893	 0.672727	 0.672727	 0.500909	 0.173182	 0.491818	 0.180909	 0.855000	 0.845909	 
0.000000	 -0.204026	 476.446540	 477.186632	 0.974979	 63.513586	 62.892665	 -1.710617	 36.486414	 37.107335	 -0.296216	 26.392312	 26.453614	 44.227317	 0.678182	 0.679091	 0.503636	 0.174545	 0.494545	 0.184545	 0.861818	 0.853636	 
0.000000	 -1.508049	 474.372918	 481.312931	 1.270430	 63.580605	 62.775834	 -2.196079	 36.419395	 37.224166	 0.197264	 26.355496	 26.287738	 44.271658	 0.679091	 0.676364	 0.504545	 0.174545	 0.494545	 0.181818	 0.861818	 0.850909	 
0.000000	 -2.656465	 475.348537	 487.967589	 1.391551	 63.708076	 62.822823	 -2.433357	 36.291924	 37.177177	 -0.274549	 26.517534	 26.577156	 43.874136	 0.681818	 0.685909	 0.508636	 0.173636	 0.495909	 0.190000	 0.871364	 0.859545	 
0.000000	 -3.880391	 478.573137	 497.000019	 1.321082	 63.834406	 62.990772	 -2.335060	 36.165594	 37.009228	 -0.053746	 26.845691	 26.835166	 43.286955	 0.686364	 0.698182	 0.512727	 0.174545	 0.500909	 0.197273	 0.885000	 0.872727	 
0.000000	 -0.684236	 487.460686	 490.530622	 1.850165	 64.032204	 62.854096	 -3.244021	 35.967796	 37.145904	 0.203996	 26.886982	 26.820221	 43.128896	 0.700909	 0.691364	 0.516818	 0.183182	 0.501364	 0.190000	 0.890909	 0.874545	 
0.000000	 1.088181	 494.405603	 488.962604	 1.979402	 64.003012	 62.742922	 -3.468327	 35.996988	 37.257078	 -0.125779	 26.784771	 26.806289	 42.835017	 0.705714	 0.692857	 0.521429	 0.185238	 0.502857	 0.190000	 0.896667	 0.878095	 
25.000000	 -2.169911	 508.459456	 515.670970	 2.097429	 62.572634	 61.400329	 -3.517389	 37.427366	 38.599671	 -1.692912	 23.537169	 24.037681	 39.914569	 0.751500	 0.745789	 0.584000	 0.169500	 0.561579	 0.182000	 0.934500	 0.924000	 
25.000000	 -4.241298	 500.405306	 520.700216	 3.418674	 63.132019	 61.014517	 -5.611156	 36.867981	 38.985483	 -0.154917	 23.764636	 23.611103	 40.758162	 0.755500	 0.718500	 0.583000	 0.171500	 0.542500	 0.176000	 0.930000	 0.890000	 
