Perturbaton	 Ratio_StepLength(%)	 StepLength_R(cm)	 StepLegnth_L(cm)	 Ratio_StancePhase(%)	 StancePhase_R(%)	 StancePhase_L(%)	 Ratio_SwingPhase(%)	 SwingPhase_R(%)	 SwingPhase_L(%)	 Ratio_DoubleLimbS(%)	 doublelimbS_R(%)	 doublelimbS_L(%)	 Cadence(step/min)	 RTO-LTO(s)	 LTO-RTO(s)	 L swing duration(s)	 R double limb duration(s)	 R swing duration(s)	 L double limb duration(s)	 R stance duration(s)	 L stance duration(s)	 
0.000000	 -2.025716	 558.152622	 569.353577	 -0.935793	 61.565972	 62.138605	 1.475621	 38.434028	 37.861395	 0.086572	 23.704483	 23.669931	 45.141696	 0.652857	 0.676190	 0.503333	 0.150000	 0.511429	 0.164762	 0.818571	 0.826190	 
0.000000	 0.351555	 563.989652	 561.901641	 -1.301833	 61.589402	 62.474732	 2.103673	 38.410598	 37.525268	 0.205753	 23.995198	 23.935887	 45.002012	 0.661739	 0.672174	 0.501304	 0.159565	 0.512609	 0.159565	 0.821304	 0.831739	 
0.000000	 -0.695473	 563.890359	 567.589914	 -1.113481	 61.586267	 62.272328	 1.787777	 38.413733	 37.727672	 -0.376425	 23.881513	 23.935281	 44.678469	 0.662727	 0.678636	 0.506364	 0.157273	 0.514545	 0.164091	 0.827273	 0.835909	 
0.000000	 -0.803502	 567.530946	 571.958581	 -1.375065	 61.273942	 62.116692	 2.177475	 38.726058	 37.883308	 -0.135533	 23.352081	 23.358298	 44.419383	 0.668636	 0.683636	 0.512273	 0.156364	 0.524091	 0.159545	 0.827727	 0.840000	 
0.000000	 -1.171015	 570.383559	 576.898198	 -0.978906	 61.876638	 62.479424	 1.568579	 38.123362	 37.520576	 -0.253998	 24.391704	 24.417220	 43.949995	 0.673636	 0.690000	 0.511818	 0.164286	 0.519136	 0.170864	 0.844955	 0.852273	 
0.000000	 -1.600142	 564.684918	 573.593625	 -1.081369	 61.767401	 62.437840	 1.764922	 38.232599	 37.562160	 -0.052037	 24.180200	 24.168177	 44.565830	 0.663478	 0.684348	 0.506087	 0.156957	 0.515652	 0.168696	 0.831739	 0.841304	 
0.000000	 -0.244635	 563.978251	 565.181157	 -1.230313	 61.867110	 62.624224	 1.969028	 38.132890	 37.375776	 -0.035150	 24.478528	 24.430494	 44.584614	 0.664545	 0.681818	 0.503182	 0.161364	 0.514091	 0.167727	 0.832727	 0.843182	 
0.000000	 -3.510290	 540.336508	 559.476308	 -0.887672	 61.269074	 61.808134	 1.372616	 38.730926	 38.191866	 -0.282579	 23.038046	 23.081191	 46.170010	 0.642174	 0.660000	 0.496957	 0.144348	 0.503913	 0.156087	 0.796522	 0.804348	 
25.000000	 -0.678252	 556.027918	 559.499575	 -1.965121	 61.199944	 62.411518	 3.160120	 38.800056	 37.588482	 -0.080269	 23.673484	 23.678174	 45.156775	 0.652609	 0.673913	 0.498696	 0.154348	 0.513913	 0.160000	 0.813478	 0.828261	 
25.000000	 -1.771109	 555.728194	 565.296007	 -1.059231	 61.554043	 62.206856	 1.702227	 38.445957	 37.793144	 -0.410999	 23.722024	 23.795302	 45.200706	 0.654545	 0.674091	 0.502273	 0.152727	 0.510455	 0.163636	 0.817273	 0.826818	 
25.000000	 -3.692658	 562.044540	 582.680915	 -1.214039	 61.467674	 62.311846	 1.926337	 38.532326	 37.688154	 0.260336	 23.321421	 23.388548	 44.238888	 0.665000	 0.690000	 0.511429	 0.150000	 0.528636	 0.161364	 0.828636	 0.840000	 
25.000000	 -5.168153	 558.527171	 588.059967	 -2.793155	 61.368041	 63.100649	 4.565664	 38.631959	 36.899351	 -0.356582	 24.428126	 24.468469	 43.894841	 0.672727	 0.696818	 0.505000	 0.164286	 0.528636	 0.166667	 0.839091	 0.863636	 
25.000000	 -2.590441	 563.530390	 578.007359	 -1.976398	 60.971619	 62.193611	 3.120547	 39.028381	 37.806389	 0.151000	 23.112892	 23.059745	 44.204372	 0.672273	 0.682273	 0.511905	 0.159091	 0.528636	 0.153636	 0.828182	 0.841364	 
25.000000	 -0.393314	 576.029096	 578.030889	 -2.292129	 61.598332	 63.001412	 3.753454	 38.401668	 36.998588	 -0.541661	 24.521954	 24.614794	 43.712835	 0.677727	 0.696818	 0.508636	 0.169545	 0.527727	 0.169091	 0.846364	 0.866364	 
25.000000	 -3.008074	 586.543392	 602.399626	 -1.893641	 61.581473	 62.718204	 3.675638	 38.418527	 37.281796	 -0.969289	 24.136655	 24.548614	 41.926902	 0.709048	 0.723810	 0.530000	 0.175238	 0.551500	 0.170000	 0.880000	 0.904000	 
25.000000	 -3.571433	 577.678868	 598.262352	 -1.722343	 61.994066	 63.068057	 2.854512	 38.005934	 36.931943	 -0.064745	 24.999113	 24.988564	 42.657638	 0.696190	 0.714286	 0.520476	 0.174762	 0.536667	 0.177619	 0.872381	 0.889048	 
25.000000	 -3.222039	 575.754636	 594.058569	 -1.993206	 61.416277	 62.645435	 3.208770	 38.583723	 37.354565	 -0.201279	 24.073480	 24.114178	 43.097275	 0.690909	 0.701364	 0.520000	 0.170909	 0.536364	 0.165000	 0.855455	 0.872273	 
25.000000	 -3.751646	 564.573950	 585.791669	 -1.843774	 61.366574	 62.487975	 2.943417	 38.633426	 37.512025	 0.016439	 23.754837	 23.720383	 43.865732	 0.675909	 0.692727	 0.513182	 0.162273	 0.530455	 0.162273	 0.838182	 0.855000	 
25.000000	 -3.161194	 560.890879	 578.683203	 -1.313504	 61.870438	 62.680596	 2.114956	 38.129562	 37.319404	 0.021251	 24.551810	 24.518600	 44.425942	 0.669545	 0.681364	 0.504091	 0.165455	 0.515455	 0.165909	 0.835909	 0.846818	 
25.000000	 -3.140366	 564.656206	 582.490431	 -1.427665	 61.565610	 62.435699	 2.228932	 38.434390	 37.564301	 -0.056614	 23.797916	 23.756808	 43.999860	 0.675000	 0.689091	 0.510000	 0.162727	 0.524545	 0.164545	 0.840000	 0.851818	 
25.000000	 -2.664814	 568.017076	 582.847237	 -2.094119	 61.775552	 63.042017	 3.407201	 38.224448	 36.957983	 -0.497327	 24.928897	 24.996895	 43.509638	 0.682727	 0.696364	 0.508182	 0.174545	 0.525909	 0.170455	 0.852273	 0.870909	 
25.000000	 -3.912729	 560.133201	 578.020071	 -2.026529	 61.808507	 62.948169	 3.289951	 38.191493	 37.051831	 0.073345	 24.670408	 24.690726	 44.156119	 0.670455	 0.690000	 0.495455	 0.175000	 0.520000	 0.170000	 0.840455	 0.865000	 
0.000000	 1.253740	 561.144114	 553.724399	 -0.174252	 61.874101	 61.974478	 0.231206	 38.125899	 38.025522	 -0.361580	 23.804855	 23.847650	 44.942264	 0.667727	 0.668636	 0.508182	 0.160000	 0.509545	 0.159091	 0.826364	 0.828636	 
0.000000	 -2.765971	 546.996311	 562.011351	 -0.025529	 61.761584	 61.776285	 0.034018	 38.238416	 38.223715	 -0.016949	 23.550583	 23.555528	 45.539328	 0.652174	 0.665652	 0.503478	 0.148261	 0.503478	 0.162174	 0.813913	 0.813913	 
0.000000	 -2.939423	 557.001182	 573.337376	 -0.511524	 61.772413	 62.082932	 0.789593	 38.227587	 37.917068	 0.176073	 23.881514	 23.828921	 44.660031	 0.660455	 0.681818	 0.509091	 0.151818	 0.513636	 0.168182	 0.830000	 0.833636	 
