Perturbaton	 Ratio_StepLength(%)	 StepLength_R(cm)	 StepLegnth_L(cm)	 Ratio_StancePhase(%)	 StancePhase_R(%)	 StancePhase_L(%)	 Ratio_SwingPhase(%)	 SwingPhase_R(%)	 SwingPhase_L(%)	 Ratio_DoubleLimbS(%)	 doublelimbS_R(%)	 doublelimbS_L(%)	 Cadence(step/min)	 RTO-LTO(s)	 LTO-RTO(s)	 L swing duration(s)	 R double limb duration(s)	 R swing duration(s)	 L double limb duration(s)	 R stance duration(s)	 L stance duration(s)	 
25.000000	 -0.245156	 504.481340	 505.237071	 0.026837	 59.929419	 59.900037	 -0.123415	 40.070581	 40.099963	 0.046093	 19.863423	 19.797708	 46.101251	 0.652174	 0.647826	 0.521739	 0.131739	 0.521739	 0.126087	 0.780870	 0.779565	 
25.000000	 0.095104	 499.911904	 499.248070	 -0.489600	 59.349275	 59.777452	 0.643936	 40.650725	 40.222548	 -0.675130	 19.051159	 19.345850	 46.411635	 0.650000	 0.644348	 0.520435	 0.129130	 0.523043	 0.121304	 0.770000	 0.773478	 
25.000000	 0.432943	 508.513372	 505.311312	 -0.519044	 59.474083	 59.752356	 0.639300	 40.525917	 40.247644	 0.164923	 19.046285	 18.965454	 45.771586	 0.656957	 0.655217	 0.528261	 0.129130	 0.535217	 0.120000	 0.778261	 0.784348	 
25.000000	 -0.416244	 498.625351	 499.875383	 0.071682	 59.249420	 59.194851	 -0.177569	 40.750580	 40.805149	 -0.219998	 18.526041	 18.558798	 46.530688	 0.650000	 0.637826	 0.525217	 0.124348	 0.523043	 0.114783	 0.764348	 0.762174	 
25.000000	 -2.244182	 495.263291	 506.283129	 -1.506961	 58.916801	 59.798127	 2.122068	 41.083199	 40.201873	 -0.394856	 18.659995	 18.716026	 46.001623	 0.647391	 0.658696	 0.525217	 0.123043	 0.536957	 0.121739	 0.768696	 0.781739	 
25.000000	 -7.124239	 484.065069	 518.655167	 1.344182	 59.757463	 59.110858	 -2.032363	 40.242537	 40.889142	 0.434193	 19.010172	 18.904030	 46.456170	 0.653043	 0.642174	 0.529130	 0.123043	 0.520435	 0.121739	 0.774783	 0.765217	 
25.000000	 -0.749837	 496.781114	 499.932079	 -0.332872	 59.471450	 59.658376	 0.419072	 40.528550	 40.341624	 -0.246508	 19.207879	 19.218252	 46.218757	 0.648333	 0.647500	 0.522917	 0.125833	 0.524167	 0.123333	 0.772500	 0.773333	 
25.000000	 -2.956980	 493.891563	 507.850453	 0.601489	 59.415927	 59.281737	 -0.401053	 40.584073	 40.718263	 -0.386880	 18.682980	 18.732608	 46.121242	 0.653043	 0.645455	 0.530435	 0.123043	 0.525909	 0.121304	 0.769091	 0.767727	 
25.000000	 -3.336632	 495.001556	 511.129889	 0.588695	 59.853126	 59.492745	 -0.928130	 40.146874	 40.507255	 -0.533349	 19.306740	 19.358245	 46.059713	 0.653043	 0.651739	 0.528261	 0.124348	 0.523478	 0.128261	 0.780000	 0.773182	 
25.000000	 -0.483600	 497.951811	 499.985909	 0.648638	 59.717387	 59.311335	 -1.076637	 40.282613	 40.688665	 -0.257931	 19.044485	 19.054255	 46.410642	 0.648261	 0.645217	 0.526087	 0.121739	 0.520435	 0.124783	 0.772609	 0.766957	 
25.000000	 3.338843	 514.593360	 497.384954	 0.549655	 59.514142	 59.172363	 -0.896859	 40.485858	 40.827637	 0.441188	 18.774428	 18.672223	 45.309816	 0.655909	 0.664091	 0.540000	 0.118636	 0.535455	 0.128636	 0.789091	 0.782727	 
0.000000	 2.777032	 515.155462	 500.457809	 -0.033663	 59.652793	 59.656899	 -0.049003	 40.347207	 40.343101	 -0.455870	 19.277583	 19.319871	 45.822549	 0.656087	 0.656522	 0.529130	 0.126087	 0.529130	 0.127391	 0.781739	 0.782609	 
0.000000	 -0.899296	 512.933497	 516.312572	 -0.134108	 59.502464	 59.567106	 0.107487	 40.497536	 40.432894	 1.374366	 19.065662	 18.943995	 44.862010	 0.673913	 0.666957	 0.541304	 0.130870	 0.543913	 0.125909	 0.796957	 0.797826	 
0.000000	 -4.392367	 485.799526	 505.188818	 -0.022844	 60.045682	 60.030571	 -0.145843	 39.954318	 39.969429	 -0.067127	 19.954568	 20.052726	 47.020089	 0.638261	 0.636957	 0.509565	 0.128696	 0.509565	 0.127391	 0.766957	 0.765652	 
0.000000	 -7.840040	 477.509318	 515.898691	 -0.378403	 59.783507	 59.988636	 0.434291	 40.216493	 40.011364	 -0.473164	 19.696390	 19.751395	 46.712772	 0.646250	 0.641667	 0.515000	 0.128261	 0.517917	 0.123750	 0.768333	 0.772500	 
0.000000	 -6.791057	 466.813307	 499.046558	 0.062655	 59.885904	 59.830750	 -0.203496	 40.114096	 40.169250	 -1.027909	 19.698012	 19.845586	 47.742098	 0.634783	 0.623478	 0.505217	 0.129565	 0.503043	 0.120435	 0.753043	 0.753043	 
0.000000	 -2.027501	 514.030340	 523.816162	 -0.423724	 59.901871	 60.150890	 0.602674	 40.098129	 39.849110	 -0.170477	 20.133501	 20.135456	 44.879918	 0.661739	 0.673478	 0.532609	 0.131304	 0.534783	 0.138696	 0.803043	 0.804783	 
0.000000	 -4.048120	 498.086184	 517.034217	 0.688989	 60.332985	 59.901897	 -1.144657	 39.667015	 40.098103	 0.024446	 20.160223	 20.117575	 45.786650	 0.663478	 0.653043	 0.526957	 0.134783	 0.523043	 0.130000	 0.791739	 0.787826	 
0.000000	 -5.429412	 478.973210	 504.642330	 0.295067	 60.295807	 60.092452	 -0.607538	 39.704193	 39.907548	 -0.853328	 20.389515	 20.644428	 47.037918	 0.641739	 0.635652	 0.509130	 0.131304	 0.507727	 0.129565	 0.769565	 0.766957	 
0.000000	 -3.556046	 490.783601	 507.813966	 0.109205	 60.290084	 60.212004	 -0.244688	 39.709916	 39.787996	 -0.000023	 20.484782	 20.420277	 46.572119	 0.649130	 0.640870	 0.513043	 0.136087	 0.513043	 0.127826	 0.777391	 0.776957	 
0.000000	 -2.844053	 494.879687	 508.460451	 0.462135	 60.435682	 60.146448	 -0.769201	 39.564318	 39.853552	 -0.276395	 20.580703	 20.618563	 46.316826	 0.644091	 0.650909	 0.516364	 0.128636	 0.512273	 0.138636	 0.783182	 0.779545	 
